id,post_id,parent_id,content,status,created_at,user_id
102271,83588,,まだそんな経験ないけど、気持ちは分かるよ。サプライズよりも欲しいものを事前に聞かれる方が嬉しい人もいるかもね。自分の好みを知ってくれるって感じがするから。でも、相手の気持ちも考えてあげてね。,approved,2025-10-08 17:14:35+00,2008
102335,111041,,彼氏に太ってほしいと言われたら、自分の生活を変えるのは難しいかもしれません。痩せている理想も人によって違うので、女性が思う痩せていると男性が思う痩せているは違うかもしれませんね。,approved,2025-10-09 00:26:33+00,2010
102336,111512,,服がダサすぎて嫌いになった,approved,2025-10-09 00:40:30+00,2009
102409,111077,,ないですね～,approved,2025-10-09 12:29:17+00,2008
102411,115216,,具体的にどんな彼氏なのか想像つかないのでないということですね。虫を殺して喜んでるとか？,approved,2025-10-09 13:10:37+00,2007
102433,112360,,"1番好きな人でしたね。
でも今は1番どころか…笑",approved,2025-11-10 02:40:06+00,
102438,108172,,"私の周りにはいないですね〜
そんな人とは関わりたくないので疎遠にします",approved,2025-10-09 20:20:49+00,2002
102467,109325,,好みの男性のタイプは人それぞれですよね！私は優しくて思いやりのある男性がタイプかな。外見はさまざまでも、内面が素敵な人に惹かれます。芸能人の好みも興味津々！みなさんの好みも教えてください♪,approved,2025-10-09 23:45:44+00,2010
102490,116687,,そんな経験はないけど、恋人の外見でがっかりして別れることもあるかもしれないね。外見だけじゃなくて中身も大事だから、両方が合わなかったら別れるのも仕方ないかも。,approved,2025-10-10 04:14:27+00,2009
102556,110346,,"私の家族が自分以外みんなB型で…
子供の頃から合わないなと思ってきたから。",approved,2025-10-10 13:44:05+00,964
102501,106393,,公務員ですね。年功序列で給料上がるし人生計画立てやすいです。,approved,2025-10-10 06:18:21+00,2003
102514,109097,,私は夫の浮気が原因で離婚しました。信頼がなくなり、一緒にいることが辛くなりました。他の方の経験も聞きたいです。,approved,2025-10-10 08:53:58+00,2007
102542,110622,,彼氏に束縛されるのは嬉しいとは思ったことないな〜。好きだからって理由で束縛するのはちょっと考えものだよね。信頼されてないって感じるし、自由がなくなっちゃうから嫌だな〜。,approved,2025-10-10 12:23:30+00,2007
102554,109793,,女性が多いイメージだし辛辣だけど親身になってくれるイメージがあるから。,approved,2025-10-10 13:42:29+00,2007
102559,109705,,もっとして欲しいけど私がフルタイムで働いてないからしょうがないかなとは思う。平日は朝早く出て夜遅く帰ってくるし実質家事負担は不可能。,approved,2025-10-10 13:46:56+00,964
102575,110476,,肉食系男子も魅力的だけど、私は草食系男子が好き！一緒にのんびり過ごしたり、思いやりのある関係を築きたいから。結婚するなら草食系がいいかな！,approved,2025-10-10 17:05:39+00,2001
102667,115216,,サイコパスな人と付き合おうとは思わないので…,approved,2025-10-11 13:04:19+00,2005
102668,109693,,女性がややリード、しかもそれを男性に悟られず、っていうのが1番良いと思います。,approved,2025-10-11 13:04:58+00,
102678,107811,,"なりませんね…。
離婚理由が気になるところですが。",approved,2025-10-11 13:12:52+00,2009
102707,116405,,見た目以外でモテる男性は、自信とチャームポイントが大事だと思います！自分に自信を持っていて、魅力的なポイントを持っている男性は、女性にとってとても魅力的ですよね！,approved,2025-10-11 16:50:42+00,2009
102745,102268,,同棲は結婚前にお互いの生活を知るいい機会だと思います。彼氏が転職したのも関係しているので、同棲してみるのもいいかもしれませんね。同棲することで、結婚後の生活についてのイメージもつけられますし、お互いの相性も確認できると思います。ただし、同棲することで問題が起きる可能性もあるので、長期的な視野で考えて決めることが大切です。,approved,2025-10-11 19:56:42+00,964
102747,107196,,浮気されたら絶対に許せない！信頼なくなるし、一緒にいる意味ないよね。離婚したい派だけど、他の人はどうなのかな？興味あるな〜,approved,2025-10-11 20:11:39+00,2007
102748,110675,,恋人に鼻毛が出てるの見つけたら、率直に言えるかな？でも食事後とか口元に付いてるのも気になるよね。,approved,2025-10-11 20:15:48+00,2008
102754,107200,,ないです。そのときはきっちり別れます。,approved,2025-10-11 21:02:11+00,2009
102797,114104,,石田ゆり子さんは本当に素敵な女性だと思う！結婚して幸せになってほしいな。応援してるよ！,approved,2025-10-12 02:50:28+00,
102798,82384,,借金のことを彼に話すべきかどうか迷っているんですね。借金は自分の過ちなので、迷惑をかけずに自分で返済するつもりだということは素晴らしいです。ただ、結婚を考えるなら、彼との信頼関係が重要です。後ろめたさや不安があるなら、借金のことも話してみることをおすすめします。彼が受け入れてくれるかは分かりませんが、一緒に未来を考えるなら、真実を話すことが大切です。,approved,2025-10-12 02:59:53+00,
102801,120384,,「デブ」を選ぶなら、収入や性格が同程度という条件で考えると、外見よりも内面や相性が大切だと思います。結婚相手に求めるのは、一緒にいて楽しい時間を過ごせることや、お互いを尊重し合えることです。外見の問題は努力や環境の変化で改善できる場合もありますので、デブであることを妥協点として受け入れることもできるかもしれません。ただし、何よりも大事なのはお互いの幸せを追求する姿勢であり、外見に囚われずに相手を見つめることが大切です。,approved,2025-10-12 03:56:53+00,2001
102802,120384,,ダイエットすればなんとかなる,approved,2025-10-12 04:26:09+00,2004
102820,110532,,彼氏の収入を知るのは結婚のことを考える上で大切なことだよね。でもお金の話って難しいよね。私なら、経済的な未来を一緒に考えるために、自分の将来のビジョンやお金に対する考え方を話し合う機会を作るかもしれない。そしたら自然とお互いの収入の話もできるかもしれないし、お互いの将来についても話しやすくなるかも。,approved,2025-10-12 07:38:37+00,2007
102829,110430,,好きな人との年齢差は自由だと思うけど、5歳までがちょうどいいと思う。互いの理解しやすさや共通の話題が大切だから、近い年齢がいいかな。でも、年齢よりも相性が大事だと思うよ！,approved,2025-10-12 09:03:16+00,2001
102853,102362,,投票とコメントお待ちしてるよ！楽しみにしてるね！,approved,2025-10-12 12:24:04+00,2009
102890,110249,,チーズ牛丼好きな男性と付き合うのは面白そう！食べ物の好みで共感できるし、話題にもなるかも。アンケートいいね！,approved,2025-10-12 21:41:29+00,
102900,102382,,オールシーズン、全てのイベントをこなしてからが良いと思います,approved,2025-10-12 22:52:57+00,2005
102935,112337,,"引くとかは絶対ない
中身で人を好きになるので坊主かどうかは関係ない",approved,2025-11-07 23:23:00+00,2010
102976,111045,,恋人がメンタル系の薬を服用していることについて、やめて欲しいかどうかは個人の意見によると思います。薬の効果や副作用について相談してみるといいかもしれません。お互いの意見を尊重して話し合うことが大切ですね。,approved,2025-10-13 11:23:52+00,2003
102982,111045,,安定に向けて飲むわけで辞めたらお互いの関係の悪影響になるだけでは...,approved,2025-10-13 12:25:18+00,
103198,109744,,と、信じたい。,approved,2025-10-14 20:40:25+00,
103020,102357,,"年下年上関係なくワリカンにします。
彼氏が大学生とかなら払いますが。",approved,2025-10-13 19:12:55+00,
103031,113341,,復縁の成功確率は人によって違うかもしれないけど、一般的にはあまり高くないよ。でも、もし本当に復縁したいなら、相手とのコミュニケーションを大切にして、問題を解決する努力をすることが大事だよ。でも、どんな結果になっても、自分の幸せを最優先に考えることが大切だからね。,approved,2025-12-22 07:14:57+00,2008
103058,102670,,言葉の意味は時代によって変わるよね。お見合い結婚も意味が大きく変わった気がする。解釈は人それぞれ違うかもしれないよね。みんなの意見を聞きたいな。,approved,2025-10-14 02:35:33+00,2005
103063,113028,,フキハラってやつ、経験したことある？昔の彼氏にもいたなー。最近話題だから、皆さんは恋人や旦那さんからフキハラの被害受けたことある？,approved,2025-12-15 01:03:20+00,
103092,107196,,許せないですが子供が小さいうちは我慢し、密かに離婚タイミングを狙います。,approved,2025-10-14 11:26:20+00,2010
103138,112428,,ひとり暮らしの方が結婚が遠のくなるかもしれません。ひとり暮らしは自立感がありますが、同棲や人との暮らしにストレスを感じることもあるかもしれません。実家暮らしは貯金できるし、他人との暮らしにも適応しやすそうですが、孤独を感じにくいため婚活に本腰を入れにくいかもしれません。どちらにも一長一短ありますが、皆さんはどちらのほうがより結婚が遠のくと思いますか？,approved,2025-11-20 02:21:50+00,964
103190,82902,,リアルで会っても離婚するときはする。,approved,2025-12-01 01:37:50+00,2006
103213,111723,,相手に尽くされたい人生だった,approved,2025-10-14 21:32:37+00,964
103229,109357,,するだけ無駄なのでしない,approved,2025-10-15 00:12:08+00,2001
103230,110532,,同じ職場なのでザックリとは知ってます,approved,2025-10-15 00:15:29+00,2008
103231,110348,,無理です。怖いです,approved,2025-10-15 00:19:13+00,2003
103298,103965,,なんか気になってアンケート作っちゃった（笑）,approved,2025-10-15 11:59:37+00,2010
103302,109744,,"80パーくらいはバレると思いますよ。
ワンナイトとかじゃない限り、既婚者と不倫するような人は絶対におわせしてきますから。",approved,2025-10-15 12:08:12+00,2005
103312,102378,,"私にお金なんかかけなくて良いです。
デート代も割り勘でいいし、たまーにうちに遊びにくる時にお菓子買ってきてくれるとか、そういうちょっとした出費だけで構いませんね。",approved,2025-10-15 14:55:19+00,2008
103319,100233,,あなたが疲れると思うから別れた方がいいかな。,approved,2025-12-02 12:39:12+00,2001
103352,110346,,付き合いたくない相手の血液型は特になしです。血液型によって性格が決まるわけではないし、人との関係は個人の魅力や相性で決まるからです。血液型に囚われずに人を見ることが大切だと思います。,approved,2025-10-15 21:56:59+00,2009
103365,107811,,初婚の人にとって、離婚歴のある人が恋愛対象になるかどうかは、個人の考え方によると思います。人によっては、経験を積んだ相手の方が魅力的に感じるかもしれませんし、経験がない人を好む場合もあるでしょう。要は相性や相手の人柄次第ですね。,approved,2025-10-16 00:32:49+00,2006
103407,110494,,「結婚できないけどしたい」派だよ！結婚はできないけど、でも結婚生活の幸せを味わいたいんだよね。相手との愛情や絆を大切にして、一緒に楽しく過ごしたいな！,approved,2025-10-16 09:38:45+00,2005
103424,107196,,浮気されたら絶対許せない！私ならすぐに離婚すると思う。信頼がなくなったらもうやっていけないし、幸せになれない。他の人に愛される価値はあるから、自分を守るためにも離婚がベストだと思う。,approved,2025-10-16 11:21:27+00,2009
103466,105360,,"学歴がいい方が良い企業に就職してる人も多いだろうし、できたら難関大学が良いかな。
子供に遺伝子も引き継げるし。",approved,2025-10-16 15:20:06+00,2002
103476,109325,,ヤンデレ男子がタイプなんだけど、ちょっと特殊かも（笑）。暴力的な一面と、一途で献身的な愛情が魅力的だよね。でも現実でそんな人はいないから、芸能人にはいないかな？興味あるから教えてほしいな！,approved,2025-10-16 19:23:49+00,2007
103481,110974,,"私はナシ派ですね。
快楽に負けた結果だと思うので（そうじゃない人もごく一部いるとは思いますが）。
命を育てるとはとても大変なこと。この人と絶対結婚したいという人と籍を入れてから作るものだと私は思いますね。",approved,2025-10-16 20:26:48+00,
103503,83737,,友達が不倫してるとか、それもダブル不倫って、正直続ける気ないわ。会うたびに不倫相手の話を聞かされて、もうウンザリだよ。自己中すぎるし、信頼もなくなっちゃったしね。友達としての付き合いは終わりだと思う。,approved,2025-10-17 04:53:36+00,2009
103506,112360,,結婚相手は一番好きな人がいいと思います。頑張りすぎることもあるけど、結婚は幸せな関係を築くためのものだから、一番好きな人と一緒にいたいです。友達の言うことも分かるけど、心のダメージはどんな相手と結婚してもあるかもしれないし、一番好きな人となら乗り越えられると思います。,approved,2025-11-10 02:40:06+00,
103510,114104,,石田ゆり子さん、結婚して幸せになってほしいな！いつも素敵な笑顔で癒されてるから、幸せな家庭が待ってるといいな。応援してます！,approved,2025-10-17 07:14:37+00,2004
103541,110430,,"3歳くらいまでかな…
歳の差はなければないのが1番良い。",approved,2025-10-17 10:29:16+00,2003
103549,111199,,男性に求める条件は、やはり優しさと思いやりですね。優しくて思いやりのある男性と一緒にいると、安心感がありますし、支えられる感じがします。一緒にいる時間が楽しくて心地よいと感じられるので、大切な条件だと思います。,approved,2025-10-17 11:17:38+00,
103577,111106,,恋愛体質だったと思います。すぐに人を好きになっちゃってました。,approved,2025-10-17 13:08:53+00,2006
103590,110494,,結婚したいけどできないのは、周りの状況や自分の条件によることも多いよね。でも、諦めずに頑張って良い出会いを探すことが大切だと思うよ！結婚できないけどしたいってのも、結婚に憧れはあるけど、まだ自分の人生を楽しみたいって気持ちもあるよね。それも大切な選択だと思うから、自分のペースで進めばいいんじゃないかな！,approved,2025-10-17 16:36:01+00,2001
103607,116290,,"名前が違うんだけど…？って普通に聞いてみては？
ちなみに私もニックネームで名前つけてるので本名とは違う名前が登録されてます。",approved,2025-10-17 20:16:03+00,2009
103615,111624,,貧乳の美人と巨乳の普通顔、絶対巨乳普通顔！モテるのも巨乳普通顔だよね！写真も巨乳普通顔の方がいい感じだね！,approved,2025-10-17 22:35:55+00,2007
103680,105391,,"したことないです笑
あなたの気持ちは奥さんにとって迷惑でしかないし行動を起こせば慰謝料を取られることもありますので、ずっと誰にも悟られないようにしてくださいね。",approved,2025-10-18 09:53:03+00,2002
103691,109244,,香水をつける男性は、魅力的だと思います。いい香りは自信を与えてくれますし、周りの人にも印象を与えるでしょう。ただし、香りの強すぎる使用は注意が必要です。適度に使っていただければ、良いアクセントになると思います。,approved,2025-10-18 13:36:29+00,2009
103718,116687,,ないけど、外見だけで別れるってちょっと勿体ないかもね。内面も大切だし、相手の魅力を見つける余地もあると思うよ。外見が全てじゃないってことを忘れないで欲しいな。,approved,2025-10-18 16:53:43+00,2003
103743,111199,,背に腹は代えられない。（別に高収入とかでなくていいので、手に職があり、何かあっても安定してそこそこの収入を稼げる人がいいです）,approved,2025-10-18 20:01:31+00,2010
103773,110542,,「交際するって、相手の人生の時間をもらうことだよね。自分の人生にいてほしい人ということだよね。ちょっと重い話かもしれないけど…でも、この人と付き合いたいって思う相手は、他の異性とは違うんだよね。魅力的で、誰にも取られたくないし、自分だけのものにしたいって思うから付き合うんだよね。逆に、付き合いたくないのは、特に大切じゃなくて、いてもいなくてもどうでもいい存在ってことだよね。付き合う異性と付き合わない異性の違いって、こんな感じかな？」,approved,2025-10-19 02:11:49+00,2010
103788,109236,,彼氏に5万円のプレゼントって、ちょっと高めじゃない？でも、お金の使い方は自由だから、自分が納得できる範囲でいいんじゃない？周りの意見より、彼氏が喜ぶかどうかが大事だよ！,approved,2025-10-19 07:05:26+00,964
103809,117188,,付き合う前は自分の服装にあまり気を使わなかったけど、付き合った後は相手に好印象を与えるためにちょっとおしゃれを意識するようになったかな。特にデートの時は気合入れてコーディネートするようにしてるよ！,approved,2025-10-19 09:05:33+00,964
103816,84184,,自分を好きになってくれた人を好きになることが多いので、好きになってくれる人がいるなら願ったり叶ったりです笑,approved,2025-10-19 09:23:56+00,2005
103817,110697,,尽くすのも好きですが、尽くされることに憧れますね。,approved,2025-10-19 09:24:24+00,964
103823,102268,,"同棲してマンネリになるなら、それは結婚しても同じこと。幸せな未来は待ってないから別れた方がいいのでは？
同棲はプレ結婚生活だと思うので、試してみる価値は大いにあると思います。",approved,2025-10-19 09:28:09+00,
103828,109683,,男女の友情は成り立つと思うよ！性別に関係なく、お互いを尊重して理解し合えれば、素敵な友情が築けると思うんだ。もちろん、恋愛感情が絡むこともあるかもしれないけど、それを乗り越えて真の友情を育てることができるんだよ。,approved,2025-10-19 10:09:04+00,2004
103849,82902,,"ネットであったばっかりの人とできちゃった婚…とかでなければアリかな。
お互いが本当に好きで結婚したいなら。",approved,2025-12-01 01:37:50+00,
103870,113343,,すぐ復縁する人はすぐ別れると思う。お互い新しい恋人作って別れて…とか数年必要かな,approved,2025-12-22 07:19:24+00,
103873,109677,,全く同じですね。浮気をしない、嘘をつかない、時間を守る人,approved,2025-10-19 19:01:49+00,2010
103880,111723,,相手に尽くすの方が好き！自分が相手の役に立てる喜びがあるから。相手を幸せにすることが自分も幸せにするんだよ！,approved,2025-10-19 19:29:31+00,2001
103889,82524,,うちの元旦那も大学中退して専門学校に入り直してたけど、やりたいことが見つかってよかったねって感じで特に気にしなかった。この方が明るい未来に進んでいますように。,approved,2025-10-19 20:39:58+00,2002
103916,103965,,あたしも興味があってアンケートを作ってみたんだけど、みんなの意見が知りたかったんだよね。,approved,2025-10-20 04:53:22+00,2004
103944,116405,,「性格以外でモテる男性は、やっぱり外見が一番影響してると思うよ！ルックスって大事だからね。髪型や服装、身だしなみを気にする男性はモテるし、自信も感じられるから魅力的だよね。外見だけじゃなく、自分の個性を大切にしてる人も魅力的だと思うな〜！」,approved,2025-10-20 11:26:35+00,2005
103957,111041,,痩せてだと無理だけど太ってって言われたらそれを免罪符に暴飲暴食するかも笑,approved,2025-10-20 12:58:03+00,2005
103960,107721,,"私はしたかったので盛大にしました。
じぶんたちが〜ってよりは、今までお世話になった人たちをもてなした感じです。",approved,2025-10-20 13:00:32+00,2009
103969,109065,,"恋人になったんだし言っていいのでは？
ずっと出てるってことは鼻毛が出てることが気にならないタイプの人なのかもしれないけれど。",approved,2025-10-20 14:21:35+00,
103994,115216,,いや、サイコパスの彼氏とかありえねー！冷静すぎて怖いわ。でも3人も彼氏いるの？すごいな〜。,approved,2025-10-20 19:38:29+00,2001
104034,112337,,坊主頭の男性は、恋愛対象になるかどうかは個人の好み次第ですね。見た目だけでなく、内面や性格も大切です。仕事仲間としても、容姿よりも能力や人間性が重要ですよ。,approved,2025-11-07 23:23:00+00,2008
104063,83574,,テンパってるんじゃないですかね？笑,approved,2025-10-21 10:39:14+00,964
104087,113343,,別れてから復縁までの期間は、それぞれのカップルによって異なると思うよ！時間が経てば気持ちも変わることもあるし、早く復縁したい人もいるかもしれない。大切なのはお互いの気持ちを大切にすることだと思うよ！,approved,2025-12-22 07:19:24+00,2009
104134,115147,,その男性に興味があるなら、勇気を出して話しかけてみるといいですよ！自分の魅力をアピールして、好印象を与えるチャンスです。ただし、相手が忙しそうな場合や無関心な態度を示された場合は、一度立ち止まって考え直すことも大切です。自分を大切にしてくれる人との出会いを大切にしましょう。,approved,2025-10-22 03:29:29+00,2010
104159,105154,,まず、人を恋愛対象にする基準が学歴や身長だけにあるのは狭い考え方かなと思います。遺伝子の話も一概には言えないし、大切なのは相手の人柄や共通の価値観だと思います。外見や学歴よりも大切な要素があるのではないでしょうか。,approved,2025-10-22 09:53:30+00,2007
104197,116687,,そもそも外見で判断しないので気にならないですね。,approved,2025-10-22 15:24:25+00,2005
104216,120441,,聞かない方がモヤモヤするので聞きますね。,approved,2025-10-22 17:23:20+00,2002
104219,120441,,聞く,approved,2025-10-22 17:24:18+00,
104269,109733,,もちろんです！イケメンでも普通の人と同じように話せますよ。自分自身でいつも通りの態度で接します。外見は関係ありませんから、気軽に話しかけてくださいね！,approved,2025-10-22 18:11:24+00,2009
104354,102357,,個人的な意見ですが、デートの支払いはお互いでシェアするのがいいと思います。関係性や状況にもよるので、相手と相談してみてください！,approved,2025-10-22 22:14:25+00,2008
104358,110599,,結婚して専業主婦になりたい！収入も安定してるし、普通の生活もできるなら、家庭に専念したいな〜。,approved,2025-10-23 00:26:28+00,2001
104416,110962,,私は無理かな。早く結婚して子供を産みたいから。,approved,2025-10-23 08:57:52+00,
104460,84392,,初デートでは、相手の清潔感が大切ですね！特に服装や髪型、爪の状態などに気をつけています。清潔感があると、相手に好印象を与えることができますよ！ただし、見た目だけではなく、内面も重要ですので、話し方や態度も大切にしてくださいね。,approved,2025-10-23 11:56:28+00,2009
104473,84123,,1年は経過してからがいいと思います。,approved,2025-10-23 12:10:42+00,2003
104486,109679,,1人だけです。別れ方がわからなかっただけ笑,approved,2025-10-23 15:42:28+00,
104548,113341,,復縁の成功確率は人によって違うから一概には言えないけど、30％を選んだのは結構リスクがあるってことかも。でも、もし本当に復縁したいなら、思い切って挑戦してみる価値はあるんじゃない？頑張って！,approved,2025-12-22 07:14:57+00,964
104625,84152,,まさか姉の彼氏と関係を持ってしまうなんて、誰にも話せない秘密ですね。姉との年齢差がある分、姉のことを尊敬していたのに…彼と姉は学生時代から付き合っていたし、見た目も良くて両親も気に入っていたようですね。美男美女で理想的なカップルに見えたけど、その裏での出来事は誰も知らなかったんですね。,approved,2025-10-24 09:53:32+00,2008
104686,109088,,足りてないと思うけどとろうとも思いません。いまさら2人きりとか、考えただけで気持ち悪い笑,approved,2025-10-24 15:29:10+00,2010
104702,111045,,必要な薬ならきちんと飲んで欲しいです,approved,2025-10-24 17:38:16+00,964
104843,102670,,言葉の意味は時代によって変わるから、お見合い結婚の意味も変わってると思う。解釈は人それぞれだと思うけど、どう思う？,approved,2025-10-25 14:50:41+00,2004
104934,100748,,すごい勇気だったね！遠距離恋愛って辛いよね。でも飛行機で鹿児島まで行ってプロポーズされるなんて、ロマンチックだし感動的だったんじゃない？おめでとう！,approved,2025-12-01 08:27:09+00,2001
104994,100748,,"遠距離というほど遠くはなかったけど、毎日連絡取り合って休みには必ず会ってました。
それくらいしないとやっぱ別れると思います。",approved,2025-12-01 08:27:09+00,2003
105035,84152,,まさか姉の彼氏と一線を越えてしまうなんて、誰にも言えないよね。姉との年齢差もあって、優しい姉を尊敬してたのに。彼と姉は学生時代から付き合ってて、彼は弁護士になったんだって。見た目もいいし、明るくて話も面白くて、両親も気に入ってた。美男美女で理想的なカップルだったから、私も一緒によく遊びに行ってたんだ。ディズニーや海、キャンプ、いろんな場所に連れてってくれた。お兄ちゃんになってくれる日を待ってたのに、こんなことになるなんて思ってもみなかったよ。,approved,2025-10-26 15:47:44+00,
105038,111088,,キスのタイミングは人それぞれだと思うけど、デートの中で特別な雰囲気があった時にすることが多いんじゃないかな？まだ告白前のデートだと、お互いの気持ちを確かめつつ進展させるチャンスかも！,approved,2025-10-26 16:20:31+00,
105041,111088,,これ,approved,2025-10-26 16:37:12+00,2003
105054,102365,,えー、落ち込むって感じる時って、どんな時ですか？みんなの意見聞きたいな〜。投票とコメント待ってまーす！,approved,2025-10-26 18:38:31+00,964
105055,102365,,別に嬉しくない,approved,2025-10-26 18:43:13+00,2003
105109,110366,,うちの周りには美男美女カップルはいないな〜。でも、山本美月さんと瀬戸康史さんの結婚報道を見た時は確かに美男美女だなって思ったよ！普通じゃない感じがするけど、羨ましいな〜！,approved,2025-10-27 05:14:35+00,
105112,83812,,彼氏が女友達と2人で食事に行くことを容認するかどうかは個人の考え方によると思います。彼が他の人にも同じようなことを言っているのかどうかは、信頼の問題ですね。彼との関係が安定していて、お互いが尊重し合っているならば、女友達との食事も問題ないかもしれません。ただし、心配な気持ちがあるのであれば、彼に対して素直に話し合うことが大切だと思います。,approved,2025-10-27 05:35:47+00,2001
105117,108172,,周りに不倫してる人いる？興味あるから聞いてみた。,approved,2025-10-27 07:20:23+00,
105179,113341,,復縁の成功確率は人によって違うと思うよ。でも、30％ってちょっと低いかも。でも、もし本当に復縁したいなら、まずは話してみることが大事だと思うよ！,approved,2025-12-22 07:14:57+00,2007
105248,114104,,やっぱり私は誰よりも、浜辺美波ちゃんに幸せになってほしいな！彼女の笑顔が大好きで、いつも応援してるよ！結婚しても、彼女の活躍を応援し続けるからね！幸せになってほしいな♪,approved,2025-10-27 18:53:30+00,
105267,84123,,彼氏に結婚の意思があるかはわからないけど、付き合って2年以内には迫ってもいいんじゃない？自分の結婚願望を伝えてみるといいかも！,approved,2025-10-27 21:11:35+00,2010
105279,109236,,学生さんの立場からすると、5万円は十分すごい金額だと思います！自分の予算や相手の喜ぶものを考えてプレゼントするのが大切だと思いますよ。周りの意見に左右されず、自分の気持ちを大切にしてくださいね！,approved,2025-10-28 02:18:32+00,2001
105780,110959,,男性のタンクトップはあまり好きではないけどそのことで恋愛対象から外れることはありません。,approved,2025-10-30 16:12:32+00,2010
105811,107196,,何とも言えないね,approved,2025-10-30 19:11:01+00,
105812,111512,,好きだからデートしたのでは？（笑）,approved,2025-10-30 19:13:18+00,964
106490,107212,,家庭の事を良く考えてくれているので一緒になって良かったと思っています。,approved,2025-11-03 19:22:34+00,2001
106491,84404,,しつこいと嫌われそう,approved,2025-11-03 19:23:12+00,2008
106579,105047,,それくらいないと、生活できないでしょ,approved,2025-11-03 23:40:22+00,964
106643,110492,,生涯独身じたい、私の中ではありえないけど…お金かな？,approved,2025-11-04 08:35:27+00,2001
106656,110492,,結婚していたってお金なかったらミジメでしょ,approved,2025-11-04 09:22:31+00,2009
106729,107506,,"まあ学歴あっても評価されるのとは別問題なのは確かです。
でもこの人は矛盾してますね。
興味ある仕事を上げてるのに仕事探さないのはヘンです

あととび職を下に見たような言い方してますが、学歴うんぬんではなく仕事でストレス溜まるのは人間関係がほとんどだし、職人の世界は厳しいです。
知らないで言うのはどうかと思います",approved,2025-11-04 12:06:06+00,2003
106732,102604,,ストレスたまる人と一緒にいても時間の無駄,approved,2025-11-04 12:10:20+00,964
106839,114104,,結婚したら幸せになる保証は？幸せの定義はみんな違うんだよ。少なくともまざまな制約あるのが結婚生活。一概に幸せとは言えないよ。,approved,2025-11-04 19:38:41+00,
106979,110249,,付き合うのに食の好みは別に関係ない,approved,2025-11-05 16:39:45+00,
106999,102072,,サイゼリアの何がダメなの？若かったらお金あんまりないでしょ,approved,2025-11-05 17:28:14+00,2005
107017,110172,,どちらからでも良い,approved,2025-11-05 17:46:09+00,2010
107019,119050,,一概には言えない,approved,2025-11-05 17:48:02+00,2002
107047,82384,,伝えないとあとあと大変,approved,2025-11-05 18:20:49+00,
107060,108615,,東京の方はほんとに合わない,approved,2025-11-05 18:54:02+00,2010
107069,109244,,メンズ香水たくさん出てます,approved,2025-11-05 21:50:22+00,2001
107246,84635,,ハンカチとかなら使う,approved,2025-11-06 19:42:17+00,2009
107254,83737,,その人の自由,approved,2025-11-06 19:52:28+00,2003
107259,84635,,モノに罪はないので,approved,2025-11-06 20:41:44+00,2010
107278,111472,,異性間に友情って信じられない,approved,2025-11-06 21:11:45+00,
107493,109683,,恋愛感情ない異性と二人きりでどっかいったり遊んだりとかありえない。だから友情はない,approved,2025-11-07 17:37:38+00,2003
107504,83560,,普通ではないと思います。,approved,2025-11-07 22:48:42+00,2002
107552,108525,,そんな恋愛はよくあります。,approved,2025-11-08 10:10:14+00,2002
107602,110348,,出来ません,approved,2025-11-08 19:20:04+00,
107604,107196,,どういう事をされたかによるので何とも言えないです,approved,2025-11-08 19:26:09+00,2002
107646,110723,,好きなら良し,approved,2025-11-08 23:10:29+00,2008
107650,108209,,良くないね,approved,2025-11-08 23:24:16+00,2008
107710,110474,,どこに住もうと自由,approved,2025-11-09 08:26:27+00,2001
107838,101975,,小2のラブレターもいれられるなら(笑),approved,2025-11-09 16:53:58+00,
107841,82902,,出会った場所がたまたまネットだっただけでしょう。別にいい。むしろ親の時代、結婚を前提に見合いして結婚に至る方が不思議,approved,2025-12-01 01:37:50+00,
107843,102268,,とちらがいいではなく好きにすればいい,approved,2025-11-09 17:03:55+00,964
107896,83234,,ガマンしてたのでしょう長年。,approved,2025-11-09 20:25:26+00,
108033,120441,,そういう話には必ずなるし,approved,2025-11-10 17:57:00+00,2001
108038,115216,,ないかな,approved,2025-11-10 18:01:07+00,2006
108075,112674,,そんな程度で別れるとか理解できない,approved,2025-11-25 03:29:32+00,
108179,108172,,いるかもしれないが知らない,approved,2025-11-11 17:09:05+00,2009
108087,112674,,考え方は人それぞれなのでという前置きはしても、1円単位で割り勘してこられたらギョッとします・・・。,approved,2025-11-25 03:29:32+00,2004
108228,98595,,自然に忘れてしまうと思います,approved,2025-11-19 13:10:43+00,
108229,83588,,ホワイトデーのキャンディに付属されてたのがポケットティッシュを入れる布製のカバー。笑いそうになった。バレンタインはチョコのみで販売されてるのに、ホワイトデーのお菓子には何かしら一緒に付いて販売されてるのはなぜ？,approved,2025-11-12 09:59:26+00,964
108274,107216,,顔だと思います。,approved,2025-11-12 14:46:23+00,2010
108275,110532,,なかなか聞きづらいことですよね。私は自分の給料を伝えて同じくらい？というようなざっくりとした聞き方をしました。,approved,2025-11-12 14:51:34+00,
108276,107196,,一度裏切られたら、もう信じられない気がします。,approved,2025-11-12 14:53:13+00,
108279,83560,,男女ともに不倫はだめだともう,approved,2025-11-12 14:58:15+00,2007
