id;like_type;target_id;like_count;updated_at
4708;comment;168817;1;2025-12-04 11:40:53
4709;comment;168820;1;2025-12-04 12:01:06
4710;comment;168818;1;2025-12-04 12:06:56
4711;comment;168824;2;2025-12-04 12:41:01
4712;comment;168825;3;2025-12-04 12:55:04
4713;comment;168826;2;2025-12-04 13:06:31
4714;comment;168828;1;2025-12-04 13:00:51
4715;comment;168833;3;2025-12-04 13:41:14
4716;comment;168834;3;2025-12-04 13:55:03
4717;comment;168835;1;2025-12-04 13:46:40
4718;comment;168841;2;2025-12-04 14:26:51
4719;comment;168836;1;2025-12-04 14:20:50
4720;comment;168843;1;2025-12-04 14:35:04
4721;comment;168847;2;2025-12-04 14:55:04
4722;comment;168848;2;2025-12-04 15:06:41
4723;comment;168852;3;2025-12-04 15:46:46
4724;comment;168853;1;2025-12-04 15:26:28
4725;comment;168855;1;2025-12-04 15:41:03
4726;comment;168856;2;2025-12-04 16:20:50
4727;comment;168854;2;2025-12-04 16:06:41
4728;comment;168857;1;2025-12-04 16:15:03
4729;comment;168858;1;2025-12-04 16:20:51
4730;comment;168851;1;2025-12-04 16:26:32
4731;comment;168863;1;2025-12-04 16:35:04
4732;comment;168865;3;2025-12-04 18:40:49
4733;comment;168866;2;2025-12-04 17:06:48
4734;comment;168867;3;2025-12-04 18:27:12
4735;comment;168871;4;2025-12-04 18:35:03
4736;comment;168872;3;2025-12-04 18:35:05
4737;comment;168875;2;2025-12-04 18:01:38
4738;comment;168876;1;2025-12-04 18:06:39
4739;comment;168873;2;2025-12-04 18:15:03
4740;comment;168868;1;2025-12-04 18:27:11
4741;comment;168885;2;2025-12-04 19:01:27
4742;comment;168886;1;2025-12-04 19:06:33
4743;comment;168888;1;2025-12-04 19:15:03
4744;comment;168890;2;2025-12-04 20:35:04
4745;comment;168891;3;2025-12-04 20:20:48
4746;comment;168892;3;2025-12-04 20:20:47
4747;comment;168893;2;2025-12-04 20:07:20
4748;comment;168894;2;2025-12-04 20:27:17
4749;comment;168896;1;2025-12-04 20:40:58
4750;comment;168903;4;2025-12-04 22:35:04
4751;comment;168906;1;2025-12-04 21:15:03
4752;comment;168908;2;2025-12-04 21:35:04
4753;comment;168909;3;2025-12-04 22:01:27
4754;comment;168911;2;2025-12-04 22:15:03
4755;comment;168910;1;2025-12-04 21:46:58
4756;comment;168913;2;2025-12-04 22:21:25
4757;comment;168905;2;2025-12-04 22:35:03
4758;comment;168914;1;2025-12-04 22:06:40
4759;comment;168912;1;2025-12-04 22:15:02
4760;comment;168919;1;2025-12-04 22:26:58
4761;comment;168922;3;2025-12-04 23:55:04
4762;comment;168923;2;2025-12-04 23:27:28
4763;comment;168924;1;2025-12-04 23:01:19
4764;comment;168925;3;2025-12-04 23:46:48
4765;comment;168926;3;2025-12-04 23:41:04
4766;comment;168927;2;2025-12-04 23:41:05
4767;comment;168934;3;2025-12-05 06:35:03
4768;comment;168935;3;2025-12-10 11:09:48
4769;comment;168936;2;2025-12-05 08:06:44
4770;comment;168939;3;2025-12-05 07:00:56
4771;comment;168940;2;2025-12-05 07:21:14
4772;comment;168942;2;2025-12-05 07:15:03
4773;comment;168944;1;2025-12-05 07:26:39
4774;comment;168945;1;2025-12-05 07:26:40
4775;comment;168941;1;2025-12-05 07:35:04
4776;comment;168946;3;2025-12-05 08:15:04
4777;comment;168948;1;2025-12-05 07:55:03
4778;comment;168949;1;2025-12-05 08:02:02
4779;comment;168937;1;2025-12-05 08:06:36
4780;comment;168947;1;2025-12-05 08:15:02
4781;comment;168954;4;2025-12-05 09:35:05
4782;comment;168955;2;2025-12-05 08:46:55
4783;comment;168956;1;2025-12-05 08:40:57
4784;comment;168960;4;2025-12-05 11:15:03
4785;comment;168961;2;2025-12-05 09:45:24
4786;comment;168962;3;2025-12-05 10:47:03
4787;comment;168968;6;2025-12-05 11:27:06
4788;comment;168969;1;2025-12-05 10:00:52
4789;comment;168970;2;2025-12-05 11:06:52
4790;comment;168973;1;2025-12-05 10:21:28
4791;comment;168974;3;2025-12-05 11:47:09
4792;comment;168976;1;2025-12-05 10:41:21
4793;comment;168977;1;2025-12-05 10:55:04
4794;comment;168979;1;2025-12-05 11:21:46
4795;comment;168981;1;2025-12-05 11:35:04
4796;comment;168978;1;2025-12-05 11:42:16
4797;comment;168983;1;2025-12-05 12:01:20
4798;comment;168989;3;2025-12-05 13:07:16
4799;comment;168990;2;2025-12-05 13:01:02
4800;comment;168991;4;2025-12-05 13:15:09
4801;comment;168992;2;2025-12-05 13:22:09
4802;comment;168984;1;2025-12-05 13:26:48
4803;comment;168995;1;2025-12-05 13:35:11
4804;comment;169001;2;2025-12-05 13:55:02
4805;comment;168987;1;2025-12-05 14:06:27
4806;comment;169005;5;2025-12-05 15:20:50
4807;comment;169007;2;2025-12-05 15:00:48
4808;comment;169009;1;2025-12-05 14:46:28
4809;comment;169011;2;2025-12-05 15:15:02
4810;comment;169006;2;2025-12-05 15:55:02
4811;comment;169016;3;2025-12-05 16:06:27
4812;comment;169018;2;2025-12-05 16:15:01
4813;comment;169020;2;2025-12-05 16:26:28
4814;comment;169025;4;2025-12-05 19:06:26
4815;comment;169022;1;2025-12-05 16:46:28
4816;comment;169028;1;2025-12-05 17:00:47
4817;comment;169029;1;2025-12-05 17:15:02
4818;comment;169030;1;2025-12-05 17:20:48
4819;comment;169032;2;2025-12-05 17:35:01
4820;comment;169035;3;2025-12-12 11:15:38
4821;comment;169036;4;2025-12-05 18:46:27
4822;comment;169037;2;2025-12-05 18:35:01
4823;comment;169039;2;2025-12-05 18:20:47
4824;comment;169040;3;2025-12-05 19:00:49
4825;comment;169026;2;2025-12-05 19:06:28
4826;comment;169049;4;2025-12-05 20:15:02
4827;comment;169051;2;2025-12-05 19:40:47
4828;comment;169054;1;2025-12-05 19:55:01
4829;comment;169052;2;2025-12-05 20:20:48
4830;comment;169053;1;2025-12-05 20:06:28
4831;comment;169060;3;2025-12-05 20:55:04
4832;comment;169061;1;2025-12-05 20:40:47
4833;comment;169064;2;2025-12-05 21:06:57
4834;comment;169066;1;2025-12-05 21:15:03
4835;comment;169068;3;2025-12-05 21:47:11
4836;comment;169069;1;2025-12-05 21:35:04
4837;comment;169071;1;2025-12-05 21:40:49
4838;comment;169073;2;2025-12-05 22:15:04
4839;comment;169074;1;2025-12-05 22:06:59
4840;comment;169075;1;2025-12-05 22:20:52
4841;comment;169078;3;2025-12-05 22:48:14
4842;comment;169079;1;2025-12-05 22:55:03
4843;comment;169083;4;2025-12-05 23:27:28
4844;comment;169087;2;2025-12-05 23:46:46
4845;comment;169086;1;2025-12-05 23:40:53
4846;comment;169088;1;2025-12-05 23:46:47
4847;comment;169085;2;2025-12-11 12:35:02
4848;comment;169092;4;2025-12-06 07:40:49
4849;comment;169093;1;2025-12-06 06:26:28
4850;comment;169095;2;2025-12-06 07:26:36
4851;comment;169098;5;2025-12-06 07:21:19
4852;comment;169099;1;2025-12-06 06:55:03
4853;comment;169100;2;2025-12-06 07:46:52
4854;comment;169101;2;2025-12-06 07:22:10
4855;comment;169102;1;2025-12-06 07:07:33
4856;comment;169104;1;2025-12-06 07:35:03
4857;comment;169110;1;2025-12-06 07:54:52
4858;comment;169108;1;2025-12-06 07:55:03
4859;comment;169113;5;2025-12-06 08:40:51
4860;comment;169115;2;2025-12-06 08:40:53
4861;comment;169116;1;2025-12-06 08:47:43
4862;comment;169117;1;2025-12-06 08:47:45
4863;comment;169119;1;2025-12-06 08:55:03
4864;comment;169122;3;2025-12-06 09:26:30
4865;comment;169124;3;2025-12-06 10:01:13
4866;comment;169126;2;2025-12-06 10:06:51
4867;comment;169123;1;2025-12-06 09:55:04
4868;comment;169131;1;2025-12-06 10:20:49
4869;comment;169132;1;2025-12-06 10:27:15
4870;comment;169133;2;2025-12-06 10:40:49
4871;comment;169134;1;2025-12-06 10:47:04
4872;comment;169137;3;2025-12-06 11:35:04
4873;comment;169138;3;2025-12-06 12:01:32
4874;comment;169139;2;2025-12-11 19:07:55
4875;comment;169144;3;2025-12-06 12:07:06
4876;comment;169145;1;2025-12-06 11:55:04
4877;comment;169142;1;2025-12-06 12:01:34
4878;comment;169149;2;2025-12-06 12:41:19
4879;comment;169150;3;2025-12-06 13:15:04
4880;comment;169151;2;2025-12-06 12:46:57
4881;comment;169152;2;2025-12-06 13:01:20
4882;comment;169154;1;2025-12-06 13:06:55
4883;comment;169153;1;2025-12-06 13:12:02
4884;comment;169155;2;2025-12-06 14:00:48
4885;comment;169160;5;2025-12-06 14:26:31
4886;comment;169161;2;2025-12-06 14:15:04
4887;comment;169163;2;2025-12-06 13:55:04
4888;comment;169162;2;2025-12-06 14:20:52
4889;comment;169164;1;2025-12-06 14:15:05
4890;comment;169172;5;2025-12-10 21:05:04
4891;comment;169173;2;2025-12-06 15:15:04
4892;comment;169176;2;2025-12-06 15:21:02
4893;comment;169165;2;2025-12-06 15:35:04
4894;comment;169168;1;2025-12-06 15:27:18
4895;comment;169177;2;2025-12-06 15:48:41
4896;comment;169178;1;2025-12-06 15:48:41
4897;comment;169184;4;2025-12-06 17:29:04
4898;comment;169185;3;2025-12-06 17:55:03
4899;comment;169190;2;2025-12-06 17:01:04
4900;comment;169191;3;2025-12-06 17:40:50
4901;comment;169192;1;2025-12-06 16:55:04
4902;comment;169194;2;2025-12-06 17:47:05
4903;comment;169196;1;2025-12-06 17:21:11
4904;comment;169193;1;2025-12-06 17:35:04
4905;comment;169187;1;2025-12-06 17:55:02
4906;comment;169203;4;2025-12-06 18:47:24
4907;comment;169204;3;2025-12-06 18:35:03
4908;comment;169207;4;2025-12-06 19:20:50
4909;comment;169201;1;2025-12-06 19:01:05
4910;comment;169200;1;2025-12-06 19:01:07
4911;comment;169206;2;2025-12-06 20:21:00
4912;comment;169216;2;2025-12-06 19:40:52
4913;comment;169218;2;2025-12-06 19:55:02
4914;comment;169220;1;2025-12-06 19:55:03
4915;comment;169219;1;2025-12-06 20:00:49
4916;comment;169221;2;2025-12-06 20:15:04
4917;comment;169225;3;2025-12-06 20:46:35
4918;comment;169228;2;2025-12-06 21:06:33
4919;comment;169226;1;2025-12-06 21:01:39
4920;comment;169233;3;2025-12-06 21:41:14
4921;comment;169234;2;2025-12-06 21:55:03
4922;comment;169235;2;2025-12-06 22:01:05
4923;comment;169236;4;2025-12-06 22:22:48
4924;comment;169237;1;2025-12-06 22:01:03
4925;comment;169238;1;2025-12-06 22:15:03
4926;comment;169244;3;2025-12-06 23:06:56
4927;comment;169245;2;2025-12-06 23:00:55
4928;comment;169247;2;2025-12-06 23:55:03
4929;comment;169251;4;2025-12-06 23:46:37
4930;comment;169252;1;2025-12-06 23:27:04
4931;comment;169253;1;2025-12-06 23:35:03
4932;comment;169248;1;2025-12-06 23:55:02
4933;comment;169258;2;2025-12-07 06:20:56
4934;comment;169259;3;2025-12-07 06:41:12
4935;comment;169262;2;2025-12-07 08:01:44
4936;comment;169264;5;2025-12-07 07:35:04
4937;comment;169267;1;2025-12-07 07:15:02
4938;comment;169266;1;2025-12-07 07:15:03
4939;comment;169265;2;2025-12-07 08:15:02
4940;comment;169260;1;2025-12-07 07:41:15
4941;comment;169269;1;2025-12-07 07:47:02
4942;comment;169268;1;2025-12-07 07:55:03
4943;comment;169274;1;2025-12-07 08:06:30
4944;comment;169278;3;2025-12-07 08:55:02
4945;comment;169279;3;2025-12-07 10:35:05
4946;comment;169281;1;2025-12-07 08:46:49
4947;comment;169282;2;2025-12-07 09:35:04
4948;comment;169270;1;2025-12-07 09:00:55
4949;comment;169283;2;2025-12-07 09:26:34
4950;comment;169280;2;2025-12-07 09:20:51
4951;comment;169290;2;2025-12-07 09:55:03
4952;comment;169291;5;2025-12-07 10:47:15
4953;comment;169295;1;2025-12-07 10:26:44
4954;comment;169292;1;2025-12-07 10:41:59
4955;comment;169294;1;2025-12-07 10:55:04
4956;comment;169302;1;2025-12-07 11:06:35
4957;comment;169303;5;2025-12-07 12:01:17
4958;comment;169304;3;2025-12-07 11:55:03
4959;comment;169305;1;2025-12-07 11:35:05
4960;comment;169308;2;2025-12-07 11:46:38
4961;comment;169307;1;2025-12-07 11:46:40
4962;comment;169311;1;2025-12-07 12:01:15
4963;comment;169314;3;2025-12-07 12:35:04
4964;comment;169315;2;2025-12-07 12:55:04
4965;comment;169316;3;2025-12-07 13:07:03
4966;comment;169317;1;2025-12-07 12:41:08
4967;comment;169319;1;2025-12-07 13:01:54
4968;comment;169324;4;2025-12-07 14:01:14
4969;comment;169325;3;2025-12-07 14:07:38
4970;comment;169321;1;2025-12-07 13:37:02
4971;comment;169323;1;2025-12-07 13:37:03
4972;comment;169326;2;2025-12-07 13:46:56
4973;comment;169332;1;2025-12-07 14:15:04
4974;comment;169335;2;2025-12-07 15:21:31
4975;comment;169336;2;2025-12-07 14:46:54
4976;comment;169337;2;2025-12-07 15:15:04
4977;comment;169338;1;2025-12-07 14:55:04
4978;comment;169339;2;2025-12-07 15:06:29
4979;comment;169344;1;2025-12-07 15:27:25
4980;comment;169346;4;2025-12-07 16:27:07
4981;comment;169347;2;2025-12-07 16:15:02
4982;comment;169349;1;2025-12-07 16:15:03
4983;comment;169351;1;2025-12-07 16:21:44
4984;comment;169354;5;2025-12-07 17:40:56
4985;comment;169355;1;2025-12-07 16:47:04
4986;comment;169356;1;2025-12-07 17:01:05
4987;comment;169357;4;2025-12-07 17:46:42
4988;comment;169358;1;2025-12-07 17:20:52
4989;comment;169360;1;2025-12-07 17:35:04
4990;comment;169366;2;2025-12-07 18:21:07
4991;comment;169367;2;2025-12-07 18:15:04
4992;comment;169368;1;2025-12-07 18:11:18
4993;comment;169372;4;2025-12-07 19:20:48
4994;comment;169373;2;2025-12-07 19:08:06
4995;comment;169375;1;2025-12-07 18:51:49
4996;comment;169374;1;2025-12-07 18:55:04
4997;comment;169376;1;2025-12-07 19:01:13
4998;comment;169378;1;2025-12-07 19:06:43
4999;comment;169381;1;2025-12-07 19:26:29
5000;comment;169383;2;2025-12-08 23:25:34
5001;comment;169371;1;2025-12-07 19:40:51
5002;comment;169386;3;2025-12-07 20:06:31
5003;comment;169388;1;2025-12-07 20:06:30
5004;comment;169389;1;2025-12-07 20:21:10
5005;comment;169391;2;2025-12-07 20:47:01
5006;comment;169392;3;2025-12-07 21:02:04
5007;comment;169393;2;2025-12-07 21:15:03
5008;comment;169394;1;2025-12-07 21:06:36
5009;comment;169399;3;2025-12-07 22:35:04
5010;comment;169401;1;2025-12-07 21:41:11
5011;comment;169403;3;2025-12-07 23:40:58
5012;comment;169405;3;2025-12-07 22:26:30
5013;comment;169407;1;2025-12-07 22:21:17
5014;comment;169404;1;2025-12-07 22:41:26
5015;comment;169411;1;2025-12-07 22:46:32
5016;comment;169413;3;2025-12-07 23:35:04
5017;comment;169414;4;2025-12-07 23:20:57
5018;comment;169406;1;2025-12-07 23:40:56
5019;comment;169421;1;2025-12-07 23:55:03
5020;comment;169423;3;2025-12-08 06:35:04
5021;comment;169424;3;2025-12-08 06:46:51
5022;comment;169430;6;2025-12-08 07:35:01
5023;comment;169432;2;2025-12-08 07:15:04
5024;comment;169431;1;2025-12-08 07:41:04
5025;comment;169435;1;2025-12-08 07:41:05
5026;comment;169437;1;2025-12-08 07:46:39
5027;comment;169433;1;2025-12-08 07:55:04
5028;comment;169440;3;2025-12-08 08:46:43
5029;comment;169441;4;2025-12-08 08:41:33
5030;comment;169446;3;2025-12-08 09:01:06
5031;comment;169442;1;2025-12-08 08:55:02
5032;comment;169450;4;2025-12-08 09:46:31
5033;comment;169451;3;2025-12-08 10:35:06
5034;comment;169452;1;2025-12-08 09:35:02
5035;comment;169453;1;2025-12-08 09:35:03
5036;comment;169456;1;2025-12-08 09:41:13
5037;comment;169458;4;2025-12-08 10:20:49
5038;comment;169460;2;2025-12-08 10:40:56
5039;comment;169462;1;2025-12-08 10:26:52
5040;comment;169459;1;2025-12-08 10:26:53
5041;comment;169466;2;2025-12-08 11:06:28
5042;comment;169467;3;2025-12-08 12:06:35
5043;comment;169469;2;2025-12-08 12:00:59
5044;comment;169468;3;2025-12-08 11:35:03
5045;comment;169470;1;2025-12-08 11:40:53
5046;comment;169473;1;2025-12-08 11:46:30
5047;comment;169472;1;2025-12-08 11:55:04
5048;comment;169479;3;2025-12-08 12:41:32
5049;comment;169480;2;2025-12-08 13:55:03
5050;comment;169482;1;2025-12-08 12:46:33
5051;comment;169483;1;2025-12-08 12:55:04
5052;comment;169486;6;2025-12-08 14:00:47
5053;comment;169487;2;2025-12-08 13:21:14
5054;comment;169489;2;2025-12-08 13:41:41
5055;comment;169490;1;2025-12-08 13:35:03
5056;comment;169488;2;2025-12-08 14:00:49
5057;comment;169497;3;2025-12-08 14:41:10
5058;comment;169499;3;2025-12-08 14:47:16
5059;comment;169498;1;2025-12-08 14:26:29
5060;comment;169503;2;2025-12-08 15:15:03
5061;comment;169504;1;2025-12-08 15:00:49
5062;comment;169502;2;2025-12-08 15:21:40
5063;comment;169500;1;2025-12-08 15:06:33
5064;comment;169501;1;2025-12-08 15:26:32
5065;comment;169510;2;2025-12-08 16:15:04
5066;comment;169511;2;2025-12-08 15:52:01
5067;comment;169508;1;2025-12-08 15:55:06
5068;comment;169512;3;2025-12-08 16:55:02
5069;comment;169513;3;2025-12-08 16:46:38
5070;comment;169515;1;2025-12-08 16:35:01
5071;comment;169518;2;2025-12-08 21:53:28
5072;comment;169522;1;2025-12-08 16:55:04
5073;comment;169523;5;2025-12-08 18:06:51
5074;comment;169526;3;2025-12-08 18:00:55
5075;comment;169525;4;2025-12-08 18:15:02
5076;comment;169516;1;2025-12-08 17:35:08
5077;comment;169527;1;2025-12-08 18:06:53
5078;comment;169536;3;2025-12-08 18:46:44
5079;comment;169537;3;2025-12-08 19:00:57
5080;comment;169541;2;2025-12-08 19:00:59
5081;comment;169540;1;2025-12-08 19:06:51
5082;comment;169542;2;2025-12-08 19:15:02
5083;comment;169545;1;2025-12-08 19:20:54
5084;comment;169547;6;2025-12-08 21:05:07
5085;comment;169548;1;2025-12-08 19:55:03
5086;comment;169550;1;2025-12-08 20:06:29
5087;comment;169554;2;2025-12-08 20:26:33
5088;comment;169555;4;2025-12-08 21:04:23
5089;comment;169429;1;2025-12-08 20:46:10
5090;comment;169428;1;2025-12-08 20:46:11
5091;comment;169556;2;2025-12-08 22:24:44
5092;comment;169559;3;2025-12-08 21:04:48
5093;comment;169552;1;2025-12-08 21:05:07
5094;comment;169564;1;2025-12-08 21:05:25
5095;comment;169561;1;2025-12-08 21:06:26
5096;comment;169567;2;2025-12-08 21:24:13
5097;comment;169568;3;2025-12-08 22:04:13
5098;comment;169569;3;2025-12-08 21:44:39
5099;comment;169572;4;2025-12-08 22:05:08
5100;comment;169571;1;2025-12-08 21:45:08
5101;comment;169573;2;2025-12-08 22:24:28
5102;comment;169576;1;2025-12-08 21:53:25
5103;comment;169528;1;2025-12-08 21:53:26
5104;comment;169520;1;2025-12-08 21:53:28
5105;comment;169517;1;2025-12-08 21:53:29
5106;comment;169570;1;2025-12-08 22:04:15
5107;comment;169577;1;2025-12-08 22:06:27
5108;comment;169574;1;2025-12-08 22:26:39
5109;comment;169584;2;2025-12-08 22:46:49
5110;comment;169585;3;2025-12-08 23:05:07
5111;comment;169587;1;2025-12-08 23:05:22
5112;comment;169589;1;2025-12-08 23:06:41
5113;post;558773;2;2025-12-09 16:38:50
5114;comment;169592;1;2025-12-08 23:25:13
5115;comment;169593;2;2025-12-08 23:43:35
5116;comment;169384;1;2025-12-08 23:25:32
5117;comment;169382;1;2025-12-08 23:25:35
5118;comment;169514;1;2025-12-08 23:26:18
5119;comment;169596;1;2025-12-08 23:41:35
5120;comment;169595;4;2025-12-08 23:46:23
5121;comment;169597;1;2025-12-08 23:45:02
5122;comment;169509;1;2025-12-09 00:48:52
5123;comment;169601;1;2025-12-09 01:18:13
5124;comment;140177;1;2025-12-09 01:18:15
5125;comment;169602;1;2025-12-09 06:04:55
5126;comment;169603;4;2025-12-09 06:45:03
5127;comment;169604;3;2025-12-09 07:04:40
5128;comment;169605;2;2025-12-09 06:46:13
5129;comment;169606;1;2025-12-09 06:25:00
5130;comment;169607;2;2025-12-09 06:46:58
5131;comment;169610;1;2025-12-09 07:04:31
5132;comment;169612;1;2025-12-09 07:04:39
5133;comment;169613;1;2025-12-09 07:05:42
5134;comment;169615;1;2025-12-09 07:06:23
5135;comment;169618;2;2025-12-09 07:44:47
5136;comment;169619;3;2025-12-09 08:04:35
5137;comment;169620;2;2025-12-09 07:45:34
5138;comment;169621;1;2025-12-09 07:46:23
5139;comment;169625;3;2025-12-15 13:18:17
5140;comment;169622;1;2025-12-09 08:05:58
5141;comment;169630;4;2025-12-09 08:26:37
5142;comment;169633;1;2025-12-09 08:44:20
5143;comment;169631;2;2025-12-09 08:45:29
5144;comment;169634;1;2025-12-09 08:46:28
5145;comment;169638;3;2025-12-09 09:25:07
5146;comment;169641;2;2025-12-09 11:04:42
5147;comment;169639;1;2025-12-09 09:24:34
5148;comment;169640;1;2025-12-09 09:26:28
5149;comment;169643;1;2025-12-09 09:44:11
5150;comment;169644;2;2025-12-09 09:46:43
5151;comment;169642;1;2025-12-09 09:44:32
5152;comment;169646;1;2025-12-09 09:44:33
5153;comment;169645;1;2025-12-09 09:45:08
5154;comment;169647;1;2025-12-09 09:46:45
5155;comment;169650;3;2025-12-09 10:25:36
5156;comment;169651;4;2025-12-09 10:45:07
5157;comment;169653;2;2025-12-09 10:26:24
5158;comment;169655;3;2025-12-09 11:04:29
5159;comment;169652;2;2025-12-09 11:05:53
5160;comment;169654;2;2025-12-09 11:06:25
5161;comment;169656;1;2025-12-09 10:46:44
5162;comment;169666;5;2025-12-09 11:45:23
5163;comment;169668;2;2025-12-09 11:44:31
5164;comment;169669;1;2025-12-09 11:45:20
5165;comment;169674;5;2025-12-09 18:35:55
5166;comment;169677;2;2025-12-09 12:24:19
5167;comment;169680;2;2025-12-09 14:25:13
5168;comment;169679;1;2025-12-09 12:26:24
5169;comment;169678;2;2025-12-09 12:46:23
5170;comment;169672;1;2025-12-09 12:44:12
5171;comment;169675;1;2025-12-09 12:44:31
5172;comment;169682;1;2025-12-09 12:45:12
5173;comment;169681;2;2025-12-09 13:04:55
5174;comment;169683;1;2025-12-09 13:05:30
5175;comment;169685;1;2025-12-09 13:06:36
5176;comment;169693;3;2025-12-09 14:04:53
5177;comment;169694;2;2025-12-09 13:45:02
5178;comment;169695;4;2025-12-09 15:46:28
5179;comment;169696;2;2025-12-09 14:06:05
5180;comment;169700;1;2025-12-09 14:06:49
5181;comment;169703;1;2025-12-09 14:26:29
5182;comment;169706;4;2025-12-09 15:45:11
5183;comment;169707;1;2025-12-09 14:45:19
5184;comment;169698;1;2025-12-09 14:46:34
5185;comment;169708;3;2025-12-09 15:44:16
5186;comment;169712;2;2025-12-09 15:24:47
5187;comment;169710;1;2025-12-09 15:24:55
5188;comment;169711;1;2025-12-09 15:25:07
5189;comment;169716;1;2025-12-09 15:35:05
5190;comment;169715;1;2025-12-09 15:35:07
5191;comment;169721;4;2025-12-09 16:44:20
5192;comment;169722;1;2025-12-09 16:06:34
5193;comment;169724;2;2025-12-11 18:29:25
5194;comment;169725;1;2025-12-09 16:24:49
5195;comment;169723;2;2025-12-09 16:44:18
5196;comment;169727;1;2025-12-09 16:44:51
5197;comment;169726;1;2025-12-09 16:45:18
5198;comment;169730;1;2025-12-09 16:46:28
5199;comment;169734;2;2025-12-09 17:05:09
5200;comment;169737;1;2025-12-09 18:19:20
5201;comment;169742;3;2025-12-09 17:46:47
5202;comment;169743;3;2025-12-09 17:46:01
5203;comment;169754;1;2025-12-09 17:45:04
5204;comment;169753;1;2025-12-09 17:46:48
5205;comment;169762;8;2025-12-09 19:45:12
5206;comment;169763;3;2025-12-09 19:36:48
5207;comment;169756;1;2025-12-09 18:06:33
5208;comment;169755;1;2025-12-09 18:06:34
5209;comment;169766;3;2025-12-09 18:35:12
5210;comment;169767;2;2025-12-09 19:59:34
5211;comment;169765;2;2025-12-09 18:44:32
5212;comment;169704;1;2025-12-09 18:32:04
5213;comment;169691;1;2025-12-09 18:32:06
5214;comment;169768;1;2025-12-09 18:36:24
5215;comment;169775;1;2025-12-09 18:37:16
5216;comment;169729;1;2025-12-09 18:45:22
5217;comment;169780;2;2025-12-09 18:54:42
5218;comment;169781;4;2025-12-09 19:07:13
5219;comment;169784;1;2025-12-09 18:50:39
5220;comment;169786;2;2025-12-09 19:25:24
5221;comment;169787;1;2025-12-09 18:57:19
5222;comment;169785;2;2025-12-09 19:55:55
5223;comment;169790;3;2025-12-09 19:17:23
5224;comment;169788;2;2025-12-09 19:25:02
5225;comment;169794;3;2025-12-09 19:56:24
5226;comment;169791;1;2025-12-09 19:17:24
5227;comment;169789;1;2025-12-09 19:26:46
5228;comment;169793;2;2025-12-09 19:55:04
5229;comment;169795;1;2025-12-09 19:35:01
5230;comment;169800;1;2025-12-09 19:37:36
5231;comment;169802;1;2025-12-09 19:47:01
5232;comment;169812;2;2025-12-09 20:07:15
5233;comment;169813;1;2025-12-09 20:06:23
5234;comment;169816;3;2025-12-09 20:55:04
5235;comment;169817;2;2025-12-09 21:18:13
5236;comment;169819;2;2025-12-09 20:26:38
5237;comment;169820;1;2025-12-09 20:25:17
5238;comment;169821;2;2025-12-09 20:27:23
5239;comment;169824;6;2025-12-09 20:55:28
5240;comment;169825;3;2025-12-09 21:06:47
5241;comment;169826;3;2025-12-09 20:55:27
5242;comment;169830;1;2025-12-09 20:56:22
5243;comment;169827;2;2025-12-09 21:09:08
5244;comment;169833;1;2025-12-09 21:04:41
5245;comment;169835;2;2025-12-09 22:26:39
5246;comment;169828;2;2025-12-09 22:05:23
5247;comment;169836;2;2025-12-09 22:17:28
5248;comment;169832;1;2025-12-09 21:15:42
5249;comment;169831;2;2025-12-09 22:24:36
5250;comment;169841;1;2025-12-09 21:18:12
5251;comment;169844;5;2025-12-09 21:57:17
5252;comment;169846;3;2025-12-09 22:14:32
5253;comment;169845;2;2025-12-09 21:44:33
5254;comment;169847;2;2025-12-09 21:37:18
5255;comment;169849;2;2025-12-09 21:46:22
5256;comment;169850;1;2025-12-09 21:46:24
5257;comment;169848;1;2025-12-09 21:47:13
5258;comment;169851;1;2025-12-09 21:54:49
5259;comment;169855;2;2025-12-09 22:06:43
5260;comment;169856;2;2025-12-09 22:25:05
5261;comment;169853;1;2025-12-09 22:08:03
5262;comment;169861;1;2025-12-09 22:15:24
5263;comment;169865;1;2025-12-09 22:24:33
5264;comment;169857;2;2025-12-09 23:34:40
5265;comment;169869;5;2025-12-09 23:25:14
5266;comment;169870;4;2025-12-09 23:47:20
5267;comment;169871;2;2025-12-09 22:47:36
5268;comment;169872;3;2025-12-09 23:26:24
5269;comment;169873;2;2025-12-09 23:07:22
5270;comment;169876;1;2025-12-09 22:56:22
5271;comment;169877;1;2025-12-09 23:05:10
5272;post;558680;1;2025-12-09 23:09:28
5273;comment;169874;1;2025-12-09 23:15:39
5274;comment;169882;1;2025-12-09 23:16:49
5275;comment;169859;1;2025-12-09 23:17:24
5276;comment;169863;1;2025-12-09 23:27:17
5277;comment;169852;1;2025-12-09 23:27:18
5278;comment;169883;1;2025-12-09 23:36:27
5279;comment;169886;1;2025-12-09 23:44:35
5280;comment;169889;1;2025-12-09 23:45:28
5281;comment;169893;1;2025-12-09 23:55:15
5282;comment;169894;2;2025-12-09 23:58:41
5283;comment;169897;1;2025-12-10 06:06:04
5284;comment;169898;6;2025-12-10 06:47:30
5285;comment;169899;2;2025-12-10 06:36:27
5286;comment;169902;1;2025-12-10 06:17:58
5287;comment;169904;2;2025-12-10 06:27:19
5288;comment;169906;1;2025-12-10 06:26:24
5289;comment;169900;1;2025-12-10 06:35:04
