id;post_id;random;closedate;closetime;open;rand;multi;disable_comments;vote_sum;last_updated
15317;499083;"0";"0000-00-00";"00:00:00";"0";Py1X8r54zHvaTNdY;"0";"0";"0";2025-11-20 13:29:01
15318;499087;"0";"0000-00-00";"00:00:00";"0";V893sDjyQ1XqJa2f;"0";"0";"0";2025-11-20 13:29:01
15319;499093;"0";"0000-00-00";"00:00:00";"0";mEi9kcSW7QHsh5Rg;"0";"0";"0";2025-11-20 13:29:01
15320;499121;"0";"0000-00-00";"00:00:00";"0";j9a5m70sP8BJ2RvV;"0";"0";"0";2025-11-20 13:29:01
15321;499131;"0";"0000-00-00";"00:00:00";"0";FuXPaLhmSsxT5gfz;"0";"0";"0";2025-11-20 13:29:01
15322;499152;"0";"0000-00-00";"00:00:00";"0";Axz62MgjQLXySd7u;"0";"0";"0";2025-11-20 13:29:01
15323;499209;"0";"0000-00-00";"00:00:00";"0";a2P5GCYVtZ3Beu8A;"0";"0";"0";2025-11-20 13:29:01
15324;499213;"0";"0000-00-00";"00:00:00";"0";nmkyz4fBC6Nh18bY;"0";"0";"0";2025-11-20 13:29:01
15325;499217;"0";"0000-00-00";"00:00:00";"0";q9QpabWJePnGZXUY;"0";"0";"0";2025-11-20 13:29:01
15326;499300;"0";"0000-00-00";"00:00:00";"0";7xFQnR4S0GqHeP2Z;"0";"0";"0";2025-11-20 13:29:01
15327;499306;"0";"0000-00-00";"00:00:00";"0";FENgfJXY6hnZx5eV;"0";"0";"0";2025-11-20 13:29:01
15328;499316;"0";"0000-00-00";"00:00:00";"0";rzs6FVepZmYwGP90;"0";"0";"0";2025-11-20 13:29:01
15329;499562;"0";"0000-00-00";"00:00:00";"0";bjqJvx5ZPWfpsHYB;"0";"0";"0";2025-11-20 13:29:01
15330;499565;"0";"0000-00-00";"00:00:00";"0";3gu2HhXC0JT6WEbx;"0";"0";"0";2025-11-20 13:29:01
15331;499570;"0";"0000-00-00";"00:00:00";"0";vBXgtLYuyCNKTEk3;"0";"0";"0";2025-11-20 13:29:01
15333;499660;"0";"0000-00-00";"00:00:00";"0";p8QJ5LN3xU9C7AZg;"0";"0";"0";2025-11-20 13:29:01
15334;499701;"0";"0000-00-00";"00:00:00";"0";6kjAptxnCV4THrND;"0";"0";"0";2025-11-20 13:29:01
15335;499706;"0";"0000-00-00";"00:00:00";"0";f06QDEzBuTaFpdqt;"0";"0";"0";2025-11-20 13:29:01
15336;499710;"0";"0000-00-00";"00:00:00";"0";qjSr4x2WwKgdFCZb;"0";"0";"0";2025-11-20 13:29:01
15337;499744;"0";"0000-00-00";"00:00:00";"0";MhSAg3Hf6E8zYL0G;"0";"0";"0";2025-11-20 13:29:01
15338;499748;"0";"0000-00-00";"00:00:00";"0";j4KF5N2LkHWUrybn;"0";"0";"0";2025-11-20 13:29:01
15339;499754;"0";"0000-00-00";"00:00:00";"0";cAb5NZvrLiuQzs8D;"0";"0";"0";2025-11-20 13:29:01
15340;499782;"0";"0000-00-00";"00:00:00";"0";xY3ESTyUiBczMbd9;1;"0";"0";2025-11-20 13:29:01
15341;499789;"0";"0000-00-00";"00:00:00";"0";awATkdRb1czDG243;"0";"0";"0";2025-11-20 13:29:01
15342;499794;"0";"0000-00-00";"00:00:00";"0";jJ7zFrdU09wY1sh5;"0";"0";"0";2025-11-20 13:29:01
15343;499797;"0";"0000-00-00";"00:00:00";"0";ey21L0JPwm8cVzSa;"0";"0";"0";2025-11-20 13:29:01
15344;499804;"0";"0000-00-00";"00:00:00";"0";4KdxjAkZiRWJypD7;"0";"0";"0";2025-11-20 13:29:01
15346;499849;"0";"0000-00-00";"00:00:00";"0";h4uriMtvPQKgEaJ9;"0";"0";"0";2025-11-20 13:29:01
15347;499857;"0";"0000-00-00";"00:00:00";"0";sPbpW9cYE0tCeqrn;"0";"0";"0";2025-11-20 13:29:01
15348;499864;"0";"0000-00-00";"00:00:00";"0";wBFMnxig6zacY5A9;"0";"0";"0";2025-11-20 13:29:01
15349;500020;"0";"0000-00-00";"00:00:00";"0";Kf3DRgqymvn28cG4;"0";"0";"0";2025-11-20 13:29:01
15350;500024;"0";"0000-00-00";"00:00:00";"0";6KHeQL3utzbvRwSM;"0";"0";"0";2025-11-20 13:29:01
15351;500028;"0";"0000-00-00";"00:00:00";"0";8sjMdRZnV5pk9bFQ;"0";"0";"0";2025-11-20 13:29:01
15352;500032;"0";"0000-00-00";"00:00:00";"0";4KfukPeQa1CEGvcR;"0";"0";"0";2025-11-20 13:29:01
15353;500077;"0";"0000-00-00";"00:00:00";"0";h5UdAHFLWpJTamK2;"0";"0";"0";2025-11-20 13:29:01
15354;500081;"0";"0000-00-00";"00:00:00";"0";eZMs71rK9hGpydBi;"0";"0";"0";2025-11-20 13:29:01
15355;500198;"0";"0000-00-00";"00:00:00";"0";9jmafchYvw4NburQ;"0";"0";"0";2025-11-20 13:29:01
15356;500204;"0";"0000-00-00";"00:00:00";"0";NdeXAC1xpvQVgTkP;"0";"0";"0";2025-11-20 13:29:01
15357;500211;"0";"0000-00-00";"00:00:00";"0";b6SMD4EAi5Jm3Tuc;"0";"0";"0";2025-11-20 13:29:01
15358;500215;"0";"0000-00-00";"00:00:00";"0";TQje4XAFmiVC2zn9;"0";"0";"0";2025-11-20 13:29:01
15359;500343;"0";"0000-00-00";"00:00:00";"0";4Y5RBVnHTXwd0QJC;"0";"0";"0";2025-11-20 13:29:01
15360;500363;"0";"0000-00-00";"00:00:00";"0";k7RQ2KYsU3LgrE1j;"0";"0";"0";2025-11-20 13:29:01
15362;500375;"0";"0000-00-00";"00:00:00";"0";2YbkzAaJ3WmDr8jn;1;"0";"0";2025-11-20 13:29:01
15363;500381;"0";"0000-00-00";"00:00:00";"0";tPicxNDnZbR1zBw9;"0";"0";"0";2025-11-20 13:29:01
15364;500391;"0";"0000-00-00";"00:00:00";"0";yz3xFDfhSsqn7GA5;"0";"0";"0";2025-11-20 13:29:01
15365;500415;"0";"0000-00-00";"00:00:00";"0";1Na7D6FRwcyW4VYB;"0";"0";"0";2025-11-20 13:29:01
15366;500419;"0";"0000-00-00";"00:00:00";"0";RCWtPsfvLiEjke9d;"0";"0";"0";2025-11-20 13:29:01
15367;500423;"0";"0000-00-00";"00:00:00";"0";ExLBCje6qaf1hSGK;"0";"0";"0";2025-11-20 13:29:01
15368;500448;"0";"0000-00-00";"00:00:00";"0";RBx7Ngn0MhG3F4rY;"0";"0";"0";2025-11-20 13:29:01
15369;500453;"0";"0000-00-00";"00:00:00";"0";f9wgviThSXQpsUMu;"0";"0";"0";2025-11-20 13:29:01
15370;500457;"0";"0000-00-00";"00:00:00";"0";Bni8bfXASU7RKdCM;"0";"0";"0";2025-11-20 13:29:01
15371;500609;"0";"0000-00-00";"00:00:00";"0";uVmcQKvYRrTj7bhB;"0";"0";"0";2025-11-20 13:29:01
15372;500614;"0";"0000-00-00";"00:00:00";"0";ap95YyXw0n7mzqjK;"0";"0";"0";2025-11-20 13:29:01
15373;500617;"0";"0000-00-00";"00:00:00";"0";XLGRKiMpjWbzBaTx;"0";"0";"0";2025-11-20 13:29:01
15374;500624;"0";"0000-00-00";"00:00:00";"0";hbBzp9M0VHuANKfG;"0";"0";"0";2025-11-20 13:29:01
15375;500628;"0";"0000-00-00";"00:00:00";"0";ThtWj1GFy5zv2r9k;"0";"0";"0";2025-11-20 13:29:01
15376;500653;"0";"0000-00-00";"00:00:00";"0";Wm8xFQ1TtieN0gGA;"0";"0";"0";2025-11-20 13:29:01
15377;500870;"0";"0000-00-00";"00:00:00";"0";ZLpqQwgFbH1jmRGX;"0";"0";"0";2025-11-20 13:29:01
15378;500889;"0";"0000-00-00";"00:00:00";"0";NUt0yHJVScbagD9M;"0";"0";"0";2025-11-20 13:29:01
15379;500914;"0";"0000-00-00";"00:00:00";"0";dEAk0rvMyV8cHD5F;"0";"0";"0";2025-11-20 13:29:01
15380;500920;"0";"0000-00-00";"00:00:00";"0";MHbQwaKR690jnSXi;"0";"0";"0";2025-11-20 13:29:01
15381;500968;"0";"0000-00-00";"00:00:00";"0";YxwDg4VWPk8mZfaG;"0";"0";"0";2025-11-20 13:29:01
15382;500973;"0";"0000-00-00";"00:00:00";"0";F85SgbYzmrLR6E0J;"0";"0";"0";2025-11-20 13:29:01
15383;500979;"0";"0000-00-00";"00:00:00";"0";UGx4JstMf8aCbFhv;"0";"0";"0";2025-11-20 13:29:01
15384;500985;"0";"0000-00-00";"00:00:00";"0";gVJTcSHK6BFD5Cf4;"0";"0";"0";2025-11-20 13:29:01
15385;500989;"0";"0000-00-00";"00:00:00";"0";"0CXMB8PVErHkA1Kv";"0";"0";"0";2025-11-20 13:29:01
15386;500996;"0";"0000-00-00";"00:00:00";"0";xCr8D2h1j3Gq6uHw;"0";"0";"0";2025-11-20 13:29:01
15388;501140;"0";"0000-00-00";"00:00:00";"0";zW3Vb9Px8nD60fQk;"0";"0";"0";2025-11-20 13:29:01
15389;501151;"0";"0000-00-00";"00:00:00";"0";"0uRWkLdsm5nGQrS2";"0";"0";"0";2025-11-20 13:29:01
15390;501165;"0";"0000-00-00";"00:00:00";"0";yZPpq9cun3WKMjJL;1;"0";"0";2025-11-20 13:29:01
15391;501251;"0";"0000-00-00";"00:00:00";"0";DC2Ma6JEAtdKVThP;1;"0";"0";2025-11-20 13:29:01
15392;501261;"0";"0000-00-00";"00:00:00";"0";rv7Q8BLgGqfCmVbc;"0";"0";"0";2025-11-20 13:29:01
15393;501293;"0";"0000-00-00";"00:00:00";"0";EQx0MwJfe2KStHph;"0";"0";"0";2025-11-20 13:29:01
15394;501305;"0";"0000-00-00";"00:00:00";"0";dVZrWqAQmp3xwvag;1;"0";"0";2025-11-20 13:29:01
15395;501311;"0";"0000-00-00";"00:00:00";"0";XdVpJTnvgu15Q2aF;"0";"0";"0";2025-11-20 13:29:01
15396;501315;"0";"0000-00-00";"00:00:00";"0";FuC4tvyLqD6ZjQ3J;"0";"0";"0";2025-11-20 13:29:01
15397;501319;"0";"0000-00-00";"00:00:00";"0";niWPZfJL5N3tGwKQ;"0";"0";"0";2025-11-20 13:29:01
15399;501407;"0";"0000-00-00";"00:00:00";"0";Key1S6MUVHkP8vdf;"0";"0";"0";2025-11-20 13:29:01
15400;501419;"0";"0000-00-00";"00:00:00";"0";MkXRzeJ24EpjWrCm;"0";"0";"0";2025-11-20 13:29:01
15401;501428;"0";"0000-00-00";"00:00:00";"0";SdAQ7r3eUM6xBNKL;"0";"0";"0";2025-11-20 13:29:01
15402;501453;"0";"0000-00-00";"00:00:00";"0";6SR49civ3HWDyK2P;"0";"0";"0";2025-11-20 13:29:01
15403;501458;"0";"0000-00-00";"00:00:00";"0";8gPYF2Hn7tJvbVks;"0";"0";"0";2025-11-20 13:29:01
15404;501488;"0";"0000-00-00";"00:00:00";"0";"0dFPBe2fyiDW4Src";"0";"0";"0";2025-11-20 13:29:01
15405;501494;"0";"0000-00-00";"00:00:00";"0";aTYvrVDLN5twSQ0n;"0";"0";"0";2025-11-20 13:29:01
15406;501512;"0";"0000-00-00";"00:00:00";"0";mN0nzTqhbHXcfQWs;"0";"0";"0";2025-11-20 13:29:01
15407;501516;"0";"0000-00-00";"00:00:00";"0";heHxijrLpACNRKwc;"0";"0";"0";2025-11-20 13:29:01
15408;501520;"0";"0000-00-00";"00:00:00";"0";9d6HgwVRWUL0yrNF;"0";"0";"0";2025-11-20 13:29:01
15409;501540;"0";"0000-00-00";"00:00:00";"0";MkYUS6T3tRmqiFVH;"0";"0";"0";2025-11-20 13:29:01
15410;501545;"0";"0000-00-00";"00:00:00";"0";8EdVWjHz7CqAQnLh;"0";"0";"0";2025-11-20 13:29:01
15411;501551;"0";"0000-00-00";"00:00:00";"0";7aLXS2bNEhnyDtJK;"0";"0";"0";2025-11-20 13:29:01
15412;501674;"0";"0000-00-00";"00:00:00";"0";7pxMvPaDZNrLF5sK;"0";"0";"0";2025-11-20 13:29:01
15413;501703;"0";"0000-00-00";"00:00:00";"0";RHYuKFjMCnBy8PD6;"0";"0";"0";2025-11-20 13:29:01
15414;501740;"0";"0000-00-00";"00:00:00";"0";VXR0txYB84Egq1sh;"0";"0";"0";2025-11-20 13:29:01
15417;501807;"0";"0000-00-00";"00:00:00";"0";uszdm94LNgaXACBj;"0";"0";"0";2025-11-20 13:29:01
15418;501812;"0";"0000-00-00";"00:00:00";"0";fnsQrdNymh8pXKqZ;"0";"0";"0";2025-11-20 13:29:01
15419;501824;"0";"0000-00-00";"00:00:00";"0";4fTtpFWiPCDEmNva;"0";"0";"0";2025-11-20 13:29:01
15420;501831;"0";"0000-00-00";"00:00:00";"0";u0kHPshcZFzEMye1;"0";"0";"0";2025-11-20 13:29:01
15421;501834;"0";"0000-00-00";"00:00:00";"0";iX3MUf4hYmegNKc5;"0";"0";"0";2025-11-20 13:29:01
15422;501955;"0";"0000-00-00";"00:00:00";"0";2c1qjCWEJYDNSPgV;"0";"0";"0";2025-11-20 13:29:01
15423;501968;"0";"0000-00-00";"00:00:00";"0";eGbhBqy2FfVaHsEA;"0";"0";"0";2025-11-20 13:29:01
15424;501972;"0";"0000-00-00";"00:00:00";"0";5nPc0QhfXpECxN9L;"0";"0";"0";2025-11-20 13:29:01
15425;501979;"0";"0000-00-00";"00:00:00";"0";LENM6rB8WH591Rig;"0";"0";"0";2025-11-20 13:29:01
15426;501983;"0";"0000-00-00";"00:00:00";"0";L3e79kjRSGt2nAzh;"0";"0";"0";2025-11-20 13:29:01
15427;502028;"0";"0000-00-00";"00:00:00";"0";3TDmN7sMtKfL8hxk;"0";"0";"0";2025-11-20 13:29:01
15428;502033;"0";"0000-00-00";"00:00:00";"0";C7iBkNTK9r0AFqeJ;"0";"0";"0";2025-11-20 13:29:01
15429;502038;"0";"0000-00-00";"00:00:00";"0";DmBrgxCG2pcadTSJ;"0";"0";"0";2025-11-20 13:29:01
15430;502064;"0";"0000-00-00";"00:00:00";"0";JkhgT7HadSyjtQvF;"0";"0";"0";2025-11-20 13:29:01
15431;502128;"0";"0000-00-00";"00:00:00";"0";aqMieKJzFHC8nd1S;"0";"0";"0";2025-11-20 13:29:01
15432;502140;"0";"0000-00-00";"00:00:00";"0";9nGYL3QHmRS80w47;"0";"0";"0";2025-11-20 13:29:01
15433;502169;"0";"0000-00-00";"00:00:00";"0";D2GQycgjXMKNJAi8;"0";"0";"0";2025-11-20 13:29:01
15434;502182;"0";"0000-00-00";"00:00:00";"0";Tnmhk4RYjy6qfV92;"0";"0";"0";2025-11-20 13:29:01
15435;502214;"0";"0000-00-00";"00:00:00";"0";rkcHG4LFfwBTW1Uq;"0";"0";"0";2025-11-20 13:29:01
15436;502221;"0";"0000-00-00";"00:00:00";"0";QUY7Ey42g9RThBzA;"0";"0";"0";2025-11-20 13:29:01
15437;502228;"0";"0000-00-00";"00:00:00";"0";c4xhvUEgBZiGNd7Y;"0";"0";"0";2025-11-20 13:29:01
15438;502250;"0";"0000-00-00";"00:00:00";"0";f61DuZ5mNnXP2rza;"0";"0";"0";2025-11-20 13:29:01
15439;502254;"0";"0000-00-00";"00:00:00";"0";ry1fPRaJdG5YHpxD;"0";"0";"0";2025-11-20 13:29:01
15440;502258;"0";"0000-00-00";"00:00:00";"0";CrZmeEa14N9buFzW;"0";"0";"0";2025-11-20 13:29:01
15441;502281;"0";"0000-00-00";"00:00:00";"0";wR7aMcpV50SnP2qK;"0";"0";"0";2025-11-20 13:29:01
15443;502291;"0";"0000-00-00";"00:00:00";"0";NKwL32pvdeWJSRcE;"0";"0";"0";2025-11-20 13:29:01
15444;502299;"0";"0000-00-00";"00:00:00";"0";Fji8wYy4txpK9v1X;"0";"0";"0";2025-11-20 13:29:01
15445;502498;"0";"0000-00-00";"00:00:00";"0";prTzJd08mZRjf5PN;"0";"0";"0";2025-11-20 13:29:01
15446;502550;"0";"0000-00-00";"00:00:00";"0";Nn0df5cVe2tgaShY;"0";"0";"0";2025-11-20 13:29:01
15447;502571;"0";"0000-00-00";"00:00:00";"0";Fi9v0VRAw7q6jnCU;"0";"0";"0";2025-11-20 13:29:01
15448;502575;"0";"0000-00-00";"00:00:00";"0";nkp7E5S139qL2eJD;"0";"0";"0";2025-11-20 13:29:01
15449;502593;"0";"0000-00-00";"00:00:00";"0";XP1yJ4MfxVvhq9cg;"0";"0";"0";2025-11-20 13:29:01
15450;502601;"0";"0000-00-00";"00:00:00";"0";LK9tC3F1Vp2ufdh8;"0";"0";"0";2025-11-20 13:29:01
15451;502608;"0";"0000-00-00";"00:00:00";"0";y8YBXgC4Eur1GeFJ;"0";"0";"0";2025-11-20 13:29:01
15452;502628;"0";"0000-00-00";"00:00:00";"0";N57FTPYr4ULujtHZ;"0";"0";"0";2025-11-20 13:29:01
15453;502632;"0";"0000-00-00";"00:00:00";"0";Q1RT9qYXrCV7D2Hg;"0";"0";"0";2025-11-20 13:29:01
15454;502638;"0";"0000-00-00";"00:00:00";"0";Lh5N9TgmUiersHJn;"0";"0";"0";2025-11-20 13:29:01
15455;502669;"0";"0000-00-00";"00:00:00";"0";W29ULeNf3K6Hgyqc;"0";"0";"0";2025-11-20 13:29:01
15456;502674;"0";"0000-00-00";"00:00:00";"0";p6zUgGaN0WBHnyFt;"0";"0";"0";2025-11-20 13:29:01
15457;502682;"0";"0000-00-00";"00:00:00";"0";q6dwrTsjaKVxSNXQ;"0";"0";"0";2025-11-20 13:29:01
15458;502691;"0";"0000-00-00";"00:00:00";"0";15qE7bNtiVW2TwJv;"0";"0";"0";2025-11-20 13:29:01
15459;502827;"0";"0000-00-00";"00:00:00";"0";dtfpeJ6s1mHLKuBh;"0";"0";"0";2025-11-20 13:29:01
15460;502832;"0";"0000-00-00";"00:00:00";"0";bp7Cjnzc2ymJZuKd;"0";"0";"0";2025-11-20 13:29:01
15461;502871;"0";"0000-00-00";"00:00:00";"0";UmBJZ429hwrWnY5T;"0";"0";"0";2025-11-20 13:29:01
15462;502878;"0";"0000-00-00";"00:00:00";"0";60KxkfmuApqvWZiG;"0";"0";"0";2025-11-20 13:29:01
15463;502887;"0";"0000-00-00";"00:00:00";"0";3rj9PiA6h0MH7wGa;"0";"0";"0";2025-11-20 13:29:01
15464;502937;"0";"0000-00-00";"00:00:00";"0";bTXSpGguDVPqa6mt;"0";"0";"0";2025-11-20 13:29:01
15465;502942;"0";"0000-00-00";"00:00:00";"0";MNzQB4UKjtCLmR1r;"0";"0";"0";2025-11-20 13:29:01
15466;502946;"0";"0000-00-00";"00:00:00";"0";16CRmFSfXdG0sqzD;"0";"0";"0";2025-11-20 13:29:01
15467;502963;"0";"0000-00-00";"00:00:00";"0";m5xqYN8fiUVXDe0W;"0";"0";"0";2025-11-20 13:29:01
15468;502967;"0";"0000-00-00";"00:00:00";"0";mRfaw6t8DbQTZG9r;"0";"0";"0";2025-11-20 13:29:01
15469;502970;"0";"0000-00-00";"00:00:00";"0";ChwrdPB3m9aZzqgn;"0";"0";"0";2025-11-20 13:29:01
15470;503064;"0";"0000-00-00";"00:00:00";"0";5KmjWPYQUkwSGBsd;"0";"0";"0";2025-11-20 13:29:01
15471;503070;"0";"0000-00-00";"00:00:00";"0";3pSdJbfjDMhVW4H0;"0";"0";"0";2025-11-20 13:29:01
15472;503079;"0";"0000-00-00";"00:00:00";"0";qdG7ZJLnpsfrjivU;"0";"0";"0";2025-11-20 13:29:01
15474;503127;"0";"0000-00-00";"00:00:00";"0";53zDfXEtrjxh8GCq;"0";"0";"0";2025-11-20 13:29:01
15475;503146;"0";"0000-00-00";"00:00:00";"0";86rqGHX0YTDpv5Ct;"0";"0";"0";2025-11-20 13:29:01
15476;503163;"0";"0000-00-00";"00:00:00";"0";imrvcBAxW1s6Uj4b;"0";"0";"0";2025-11-20 13:29:01
15477;503169;"0";"0000-00-00";"00:00:00";"0";ZQFUAJCGv9fWr5Eq;"0";"0";"0";2025-11-20 13:29:01
15478;503195;"0";"0000-00-00";"00:00:00";"0";diRFLwbkcXM8PBpt;"0";"0";"0";2025-11-20 13:29:01
15479;503202;"0";"0000-00-00";"00:00:00";"0";i7rUuDxyvEC9Pna4;"0";"0";"0";2025-11-20 13:29:01
15480;503209;"0";"0000-00-00";"00:00:00";"0";qQzi6P7h52wgpvxs;"0";"0";"0";2025-11-20 13:29:01
15481;503229;"0";"0000-00-00";"00:00:00";"0";tNUYjhXderzbAiLQ;"0";"0";"0";2025-11-20 13:29:01
15482;503234;"0";"0000-00-00";"00:00:00";"0";NJFLa27G53DXxidp;"0";"0";"0";2025-11-20 13:29:01
15483;503238;"0";"0000-00-00";"00:00:00";"0";BvnXRkfM1AVPH5sh;"0";"0";"0";2025-11-20 13:29:01
15484;503299;"0";"0000-00-00";"00:00:00";"0";cvtqr415nZRgW0kQ;"0";"0";"0";2025-11-20 13:29:01
15485;503305;"0";"0000-00-00";"00:00:00";"0";JiQTLvk83FY2UXGa;"0";"0";"0";2025-11-20 13:29:01
15486;503310;"0";"0000-00-00";"00:00:00";"0";TS4cgXRnjE0WaD7M;"0";"0";"0";2025-11-20 13:29:01
15487;503403;"0";"0000-00-00";"00:00:00";"0";Fke13zwrutVEmSHG;"0";"0";"0";2025-11-20 13:29:01
15488;503415;"0";"0000-00-00";"00:00:00";"0";riny321RsmCMkj5g;"0";"0";"0";2025-11-20 13:29:01
15489;503420;"0";"0000-00-00";"00:00:00";"0";8LWDcwAP7d0VY5Ms;"0";"0";"0";2025-11-20 13:29:01
15490;503426;"0";"0000-00-00";"00:00:00";"0";2YnJ7kvGgiNQqMXy;"0";"0";"0";2025-11-20 13:29:01
15491;503441;"0";"0000-00-00";"00:00:00";"0";iPYTGtBuwp23Nmq9;"0";"0";"0";2025-11-20 13:29:01
15492;503445;"0";"0000-00-00";"00:00:00";"0";2dGvQVeisCztTn4M;"0";"0";"0";2025-11-20 13:29:01
15493;503449;"0";"0000-00-00";"00:00:00";"0";ftYe96Vhbp03D7FR;"0";"0";"0";2025-11-20 13:29:01
15494;503508;"0";"0000-00-00";"00:00:00";"0";v5mUf0teB2quHwrV;"0";"0";"0";2025-11-20 13:29:01
15496;503517;"0";"0000-00-00";"00:00:00";"0";V2qAj1hmtvDiyGc8;"0";"0";"0";2025-11-20 13:29:01
15497;503521;"0";"0000-00-00";"00:00:00";"0";CxYGHcLapMtKZF2S;"0";"0";"0";2025-11-20 13:29:01
15498;503563;"0";"0000-00-00";"00:00:00";"0";Vs4Yw9DSReEU1QTp;"0";"0";"0";2025-11-20 13:29:01
15499;503583;"0";"0000-00-00";"00:00:00";"0";swJSevi5p4cx0ngV;"0";"0";"0";2025-11-20 13:29:01
15500;503590;"0";"0000-00-00";"00:00:00";"0";P3UwzucfZq9hnjND;"0";"0";"0";2025-11-20 13:29:01
15501;503679;"0";"0000-00-00";"00:00:00";"0";52dSUVqzEpZLAXku;"0";"0";"0";2025-11-20 13:29:01
15502;503685;"0";"0000-00-00";"00:00:00";"0";in6Hj2TkJq5a91CK;"0";"0";"0";2025-11-20 13:29:01
15503;503700;"0";"0000-00-00";"00:00:00";"0";k9rUWDfhLvqHnMKg;"0";"0";"0";2025-11-20 13:29:01
15504;503704;"0";"0000-00-00";"00:00:00";"0";buDpZj7mP0GfhBRx;"0";"0";"0";2025-11-20 13:29:01
15505;503708;"0";"0000-00-00";"00:00:00";"0";q2y6vKpSzats8WBL;"0";"0";"0";2025-11-20 13:29:01
15506;503722;"0";"0000-00-00";"00:00:00";"0";RjyigE7zPwaKt2Dp;"0";"0";"0";2025-11-20 13:29:01
15507;503727;"0";"0000-00-00";"00:00:00";"0";Ap7gYV3jNmZ6udLW;"0";"0";"0";2025-11-20 13:29:01
15509;503733;"0";"0000-00-00";"00:00:00";"0";aNvjScfQT7DhZXYF;"0";"0";"0";2025-11-20 13:29:01
15510;503778;"0";"0000-00-00";"00:00:00";"0";wL3feYWJXuMczUZR;"0";"0";"0";2025-11-20 13:29:01
15511;503834;"0";"0000-00-00";"00:00:00";"0";a7FWiGm8Us3tNgJq;"0";"0";"0";2025-11-20 13:29:01
15512;503839;"0";"0000-00-00";"00:00:00";"0";V23Swhib0ANqLymH;"0";"0";"0";2025-11-20 13:29:01
15513;503843;"0";"0000-00-00";"00:00:00";"0";2zEmZRYThDeq9VAW;"0";"0";"0";2025-11-20 13:29:01
15514;503898;"0";"0000-00-00";"00:00:00";"0";rd4jp6QNZByCYDMa;"0";"0";"0";2025-11-20 13:29:01
15515;503903;"0";"0000-00-00";"00:00:00";"0";R9L8KUXkQE2FJvis;"0";"0";"0";2025-11-20 13:29:01
15516;503907;"0";"0000-00-00";"00:00:00";"0";5WmXA2pLj4TsryDC;"0";"0";"0";2025-11-20 13:29:01
15517;503930;"0";"0000-00-00";"00:00:00";"0";VSHsGDKnxP24JfCA;"0";"0";"0";2025-11-20 13:29:01
15518;503937;"0";"0000-00-00";"00:00:00";"0";eM6q2xL3Z0jbskDP;"0";"0";"0";2025-11-20 13:29:01
15519;503944;"0";"0000-00-00";"00:00:00";"0";v3jEqFxVA4mdY8UX;"0";"0";"0";2025-11-20 13:29:01
15520;504001;"0";"0000-00-00";"00:00:00";"0";gc2TtBAb49ehdaKG;"0";"0";"0";2025-11-20 13:29:01
15521;504010;"0";"0000-00-00";"00:00:00";"0";cPDErCi4GATjNLh2;"0";"0";"0";2025-11-20 13:29:01
15522;504020;"0";"0000-00-00";"00:00:00";"0";PnUw03aT8h6eHFVq;"0";"0";"0";2025-11-20 13:29:01
15523;504047;"0";"0000-00-00";"00:00:00";"0";zGgJXaU80dThiF1q;"0";"0";"0";2025-11-20 13:29:01
15524;504051;"0";"0000-00-00";"00:00:00";"0";LziDVuvhtsxjdaUk;"0";"0";"0";2025-11-20 13:29:01
15525;504055;"0";"0000-00-00";"00:00:00";"0";QBPS368H7bEaDwYq;"0";"0";"0";2025-11-20 13:29:01
15526;504072;"0";"0000-00-00";"00:00:00";"0";cvt5GQFxLr0UX3yP;"0";"0";"0";2025-11-20 13:29:01
15527;504077;"0";"0000-00-00";"00:00:00";"0";Y0K5CdbeqTkNmpAv;"0";"0";"0";2025-11-20 13:29:01
15528;504083;"0";"0000-00-00";"00:00:00";"0";GBR3MsNDiXUwcCLz;"0";"0";"0";2025-11-20 13:29:01
15529;504113;"0";"0000-00-00";"00:00:00";"0";qj1diHkCsuDxf9Pb;"0";"0";"0";2025-11-20 13:29:01
15530;504547;"0";"0000-00-00";"00:00:00";"0";Ng6jn2eb5WcxyDL1;"0";"0";"0";2025-11-20 13:29:01
15531;504551;"0";"0000-00-00";"00:00:00";"0";pPtuy6mD7KxAWRzk;"0";"0";"0";2025-11-20 13:29:01
15532;504555;"0";"0000-00-00";"00:00:00";"0";tQbaB4kreGX2TfSh;"0";"0";"0";2025-11-20 13:29:01
15533;504569;"0";"0000-00-00";"00:00:00";"0";AZ3kbRrVTnzGmXhc;"0";"0";"0";2025-11-20 13:29:01
15534;504574;"0";"0000-00-00";"00:00:00";"0";ASGjqwd2XhrKVERY;"0";"0";"0";2025-11-20 13:29:01
15535;504578;"0";"0000-00-00";"00:00:00";"0";amnbskZDr5cRgzfQ;"0";"0";"0";2025-11-20 13:29:01
15536;504582;"0";"0000-00-00";"00:00:00";"0";TRiB3h9SdzUEkFnD;"0";"0";"0";2025-11-20 13:29:01
15537;504771;"0";"0000-00-00";"00:00:00";"0";KaXbYfN6MwvS7Jp1;"0";"0";"0";2025-11-20 13:29:01
15538;504777;"0";"0000-00-00";"00:00:00";"0";vj3awGscLmgUTPFC;"0";"0";"0";2025-11-20 13:29:01
15542;504847;"0";"0000-00-00";"00:00:00";"0";qLD8UYN93m420hvi;"0";"0";"0";2025-11-20 13:29:01
15543;504857;"0";"0000-00-00";"00:00:00";"0";Q9XMHm82zTS70Wft;"0";"0";"0";2025-11-20 13:29:01
