id;search_keyword;search_date;search_count;unique_users;avg_result_count;created_at;updated_at
18997;歩道橋;2023-09-17;1;1;"0.00";2023-09-17 00:00:00;
18998;歯;2021-01-13;1;1;"0.00";2021-01-13 00:00:00;
18999;歯;2023-09-09;1;1;"0.00";2023-09-09 00:00:00;
19000;歯;2023-12-07;2;1;"0.00";2023-12-07 00:00:00;
19001;歯;2024-01-24;1;1;"0.00";2024-01-24 00:00:00;
19002;歯に関するアンケート;2021-07-21;1;1;"0.00";2021-07-21 00:00:00;
19003;歯ブラシ;2023-11-13;1;1;"0.00";2023-11-13 00:00:00;
19004;歯ブラシ;2023-12-20;1;1;"0.00";2023-12-20 00:00:00;
19005;歯ブラシ;2024-01-20;1;1;"0.00";2024-01-20 00:00:00;
19006;歯医者;2021-01-13;1;1;"0.00";2021-01-13 00:00:00;
19007;歯医者;2023-10-11;1;1;"0.00";2023-10-11 00:00:00;
19008;歯医者;2023-11-24;2;1;"0.00";2023-11-24 00:00:00;
19009;歯医者;2024-01-02;1;1;"0.00";2024-01-02 00:00:00;
19010;歯医者;2024-01-21;1;1;"0.00";2024-01-21 00:00:00;
19011;歯生え薬;2024-05-26;1;1;"0.00";2024-05-26 00:00:00;
19012;歯生え薬;2024-05-27;2;1;"0.00";2024-05-27 00:00:00;
19013;歯石;2023-12-30;1;1;"0.00";2023-12-30 00:00:00;
19014;歯磨き;2023-09-09;1;1;"0.00";2023-09-09 00:00:00;
19015;歯磨き;2023-10-23;1;1;"0.00";2023-10-23 00:00:00;
19016;歯磨き;2023-11-23;2;1;"0.00";2023-11-23 00:00:00;
19017;歯磨き;2023-11-24;1;1;"0.00";2023-11-24 00:00:00;
19018;歯磨き;2023-11-27;1;1;"0.00";2023-11-27 00:00:00;
19019;歯磨き;2023-12-20;1;1;"0.00";2023-12-20 00:00:00;
19020;歯磨き粉;2023-11-23;1;1;"0.00";2023-11-23 00:00:00;
19021;歯磨き粉;2024-01-27;1;1;"0.00";2024-01-27 00:00:00;
19022;歯科矯正;2024-01-23;1;1;"0.00";2024-01-23 00:00:00;
19023;歯茎;2024-01-28;2;1;"0.00";2024-01-28 00:00:00;
19024;歳;2023-08-27;2;1;"0.00";2023-08-27 00:00:00;
19025;歳の差;2020-09-23;1;1;"0.00";2020-09-23 00:00:00;
19026;歳の差;2020-09-24;1;1;"0.00";2020-09-24 00:00:00;
19027;歳の差;2020-10-28;1;1;"0.00";2020-10-28 00:00:00;
19028;歳の差;2021-03-09;1;1;"0.00";2021-03-09 00:00:00;
19029;歳の差;2021-06-17;2;1;"0.00";2021-06-17 00:00:00;
19030;歳の差;2021-08-18;1;1;"0.00";2021-08-18 00:00:00;
19031;歳の差;2022-05-11;1;1;"0.00";2022-05-11 00:00:00;
19032;歳の差;2023-01-05;1;1;"0.00";2023-01-05 00:00:00;
19033;歳の差;2023-01-26;1;1;"0.00";2023-01-26 00:00:00;
19034;歳の差;2023-01-28;1;1;"0.00";2023-01-28 00:00:00;
19035;歳の差 21歳;2020-08-25;2;1;"0.00";2020-08-25 00:00:00;
19036;歳の差 遠距離;2020-08-25;2;1;"0.00";2020-08-25 00:00:00;
19037;歳の差 遠距離パイロット;2020-08-25;2;1;"0.00";2020-08-25 00:00:00;
19038;死;2024-01-24;1;1;"0.00";2024-01-24 00:00:00;
19039;死;2024-12-09;2;1;"0.00";2024-12-09 00:00:00;
19040;死ぬ;2023-12-01;1;1;"0.00";2023-12-01 00:00:00;
19041;死刑;2023-11-06;1;1;"0.00";2023-11-06 00:00:00;
19042;死刑;2023-11-14;2;1;"0.00";2023-11-14 00:00:00;
19043;死刑;2023-12-28;1;1;"0.00";2023-12-28 00:00:00;
19044;死因;2024-12-09;1;1;"0.00";2024-12-09 00:00:00;
19045;死因;2024-12-10;1;1;"0.00";2024-12-10 00:00:00;
19046;残し;2020-09-20;1;1;"0.00";2020-09-20 00:00:00;
19047;残す;2020-09-20;1;1;"0.00";2020-09-20 00:00:00;
19048;残業;2021-01-31;1;1;"0.00";2021-01-31 00:00:00;
19049;残業;2024-02-02;1;1;"0.00";2024-02-02 00:00:00;
19050;殴り合い;2023-06-20;1;1;"0.00";2023-06-20 00:00:00;
19051;段ボール;2022-02-21;1;1;"0.00";2022-02-21 00:00:00;
19052;殺虫剤;2023-11-15;1;1;"0.00";2023-11-15 00:00:00;
19053;殿堂入;2022-01-25;1;1;"0.00";2022-01-25 00:00:00;
19054;毀滅;2023-10-14;1;1;"0.00";2023-10-14 00:00:00;
19055;母の日;2023-12-13;2;1;"0.00";2023-12-13 00:00:00;
19056;母子家庭;2023-12-11;1;1;"0.00";2023-12-11 00:00:00;
19057;母親限定;2020-08-19;14;1;"0.00";2020-08-19 00:00:00;
19058;母親限定;2020-08-20;4;1;"0.00";2020-08-20 00:00:00;
19059;母親限定;2020-08-21;2;1;"0.00";2020-08-21 00:00:00;
19060;母親限定;2020-08-22;1;1;"0.00";2020-08-22 00:00:00;
19061;母親限定;2020-08-23;1;1;"0.00";2020-08-23 00:00:00;
19062;母親限定;2020-08-24;1;1;"0.00";2020-08-24 00:00:00;
19063;母親限定;2020-08-26;1;1;"0.00";2020-08-26 00:00:00;
19064;母親限定;2020-08-28;1;1;"0.00";2020-08-28 00:00:00;
19065;毎日;2024-06-01;3;1;"0.00";2024-06-01 00:00:00;
19066;毎日;2024-06-23;27;1;"0.00";2024-06-23 00:00:00;
19067;毎日;2024-06-24;7;1;"0.00";2024-06-24 00:00:00;
19068;毎日;2024-07-06;1;1;"0.00";2024-07-06 00:00:00;
19069;毎日;2024-07-14;1;1;"0.00";2024-07-14 00:00:00;
19070;毎日イライラ;2023-08-20;1;1;"0.00";2023-08-20 00:00:00;
19071;毎日イライラ;2023-08-27;1;1;"0.00";2023-08-27 00:00:00;
19072;毎月;2020-12-08;5;1;"0.00";2020-12-08 00:00:00;
19073;毎月;2022-05-24;1;1;"0.00";2022-05-24 00:00:00;
19074;毎月;2022-06-01;1;1;"0.00";2022-06-01 00:00:00;
19075;毎月;2022-06-17;1;1;"0.00";2022-06-17 00:00:00;
19076;毎月;2022-07-07;1;1;"0.00";2022-07-07 00:00:00;
19077;毎月;2022-08-16;1;1;"0.00";2022-08-16 00:00:00;
19078;毎月;2022-09-27;1;1;"0.00";2022-09-27 00:00:00;
19079;毎月;2022-11-08;1;1;"0.00";2022-11-08 00:00:00;
19080;毎月;2022-12-07;1;1;"0.00";2022-12-07 00:00:00;
19081;毎月;2023-01-04;1;1;"0.00";2023-01-04 00:00:00;
19082;毎月;2023-04-15;1;1;"0.00";2023-04-15 00:00:00;
19083;毎月;2023-05-02;1;1;"0.00";2023-05-02 00:00:00;
19084;毎月 貯金;2020-08-24;2;1;"0.00";2020-08-24 00:00:00;
19085;毎月のお小遣い;2020-08-25;11;1;"0.00";2020-08-25 00:00:00;
19086;毎月の教育費;2020-08-26;2;1;"0.00";2020-08-26 00:00:00;
19087;毎月の教育費;2020-09-02;1;1;"0.00";2020-09-02 00:00:00;
19088;毎月の教育費;2020-10-10;2;1;"0.00";2020-10-10 00:00:00;
19089;毎月の教育費;2020-10-12;1;1;"0.00";2020-10-12 00:00:00;
19090;毎月の教育費;2022-07-09;1;1;"0.00";2022-07-09 00:00:00;
19091;毎月の教育費;2022-09-06;1;1;"0.00";2022-09-06 00:00:00;
19092;毎月の教育費;2022-09-14;1;1;"0.00";2022-09-14 00:00:00;
19093;毎月の教育費;2022-10-28;1;1;"0.00";2022-10-28 00:00:00;
19094;毎月の教育費;2022-12-11;1;1;"0.00";2022-12-11 00:00:00;
19095;毎月の教育費;2023-05-06;1;1;"0.00";2023-05-06 00:00:00;
19096;毎月の貯金額;2020-08-24;17;1;"0.00";2020-08-24 00:00:00;
19097;毎月の貯金額;2020-08-25;2;1;"0.00";2020-08-25 00:00:00;
19098;毎月の貯金額;2020-08-28;1;1;"0.00";2020-08-28 00:00:00;
19099;毎月の貯金額;2020-09-04;1;1;"0.00";2020-09-04 00:00:00;
19100;毎月貯金;2020-08-24;1;1;"0.00";2020-08-24 00:00:00;
19101;毎月貯金額;2020-08-24;1;1;"0.00";2020-08-24 00:00:00;
19102;毒親;2024-02-19;1;1;"0.00";2024-02-19 00:00:00;
19103;比例代表;2023-09-30;1;1;"0.00";2023-09-30 00:00:00;
19104;比例代表;2023-10-11;1;1;"0.00";2023-10-11 00:00:00;
19105;比例区;2022-07-07;2;1;"0.00";2022-07-07 00:00:00;
19106;比較;2023-06-14;1;1;"0.00";2023-06-14 00:00:00;
19107;毛;2020-10-13;4;1;"0.00";2020-10-13 00:00:00;
19108;毛;2020-10-14;1;1;"0.00";2020-10-14 00:00:00;
19109;毛;2020-10-16;1;1;"0.00";2020-10-16 00:00:00;
19110;毛;2020-10-19;3;1;"0.00";2020-10-19 00:00:00;
19111;毛;2020-10-20;1;1;"0.00";2020-10-20 00:00:00;
19112;毛;2020-10-21;1;1;"0.00";2020-10-21 00:00:00;
19113;毛;2020-10-23;2;1;"0.00";2020-10-23 00:00:00;
19114;毛;2020-10-24;1;1;"0.00";2020-10-24 00:00:00;
19115;毛;2020-10-27;1;1;"0.00";2020-10-27 00:00:00;
19116;毛;2020-10-31;2;1;"0.00";2020-10-31 00:00:00;
19117;毛;2020-11-01;1;1;"0.00";2020-11-01 00:00:00;
19118;毛;2020-11-09;1;1;"0.00";2020-11-09 00:00:00;
19119;毛;2020-11-13;1;1;"0.00";2020-11-13 00:00:00;
19120;毛;2020-11-17;1;1;"0.00";2020-11-17 00:00:00;
19121;毛;2021-09-02;2;1;"0.00";2021-09-02 00:00:00;
19122;毛;2022-06-17;1;1;"0.00";2022-06-17 00:00:00;
19123;毛;2022-06-26;1;1;"0.00";2022-06-26 00:00:00;
19124;毛;2022-08-01;1;1;"0.00";2022-08-01 00:00:00;
19125;毛;2022-09-22;1;1;"0.00";2022-09-22 00:00:00;
19126;毛;2022-10-03;1;1;"0.00";2022-10-03 00:00:00;
19127;毛;2022-10-19;1;1;"0.00";2022-10-19 00:00:00;
19128;毛;2022-11-08;1;1;"0.00";2022-11-08 00:00:00;
19129;毛;2022-11-18;1;1;"0.00";2022-11-18 00:00:00;
19130;毛;2022-11-24;2;1;"0.00";2022-11-24 00:00:00;
19131;毛;2022-12-22;1;1;"0.00";2022-12-22 00:00:00;
19132;毛;2022-12-23;1;1;"0.00";2022-12-23 00:00:00;
19133;毛;2023-05-26;1;1;"0.00";2023-05-26 00:00:00;
19134;毛布;2023-11-15;1;1;"0.00";2023-11-15 00:00:00;
19135;毛染め;2024-01-14;1;1;"0.00";2024-01-14 00:00:00;
19136;氏の言う「忙しい」を信じられますか？;2020-12-25;1;1;"0.00";2020-12-25 00:00:00;
19137;民営化;2024-01-28;1;1;"0.00";2024-01-28 00:00:00;
19138;民泊;2023-11-17;1;1;"0.00";2023-11-17 00:00:00;
19139;気が短い;2023-05-29;3;1;"0.00";2023-05-29 00:00:00;
19140;気になりますか？;2024-01-14;1;1;"0.00";2024-01-14 00:00:00;
19141;気になる相手;2021-06-17;2;1;"0.00";2021-06-17 00:00:00;
19142;気になる相手;2022-06-04;1;1;"0.00";2022-06-04 00:00:00;
19143;気になる相手;2022-10-12;1;1;"0.00";2022-10-12 00:00:00;
19144;気になる相手;2022-12-13;1;1;"0.00";2022-12-13 00:00:00;
19145;気になる相手;2023-04-22;1;1;"0.00";2023-04-22 00:00:00;
19146;水;2023-09-14;1;1;"0.00";2023-09-14 00:00:00;
19147;水;2023-12-01;1;1;"0.00";2023-12-01 00:00:00;
19148;水;2023-12-23;1;1;"0.00";2023-12-23 00:00:00;
19149;水;2024-02-04;1;1;"0.00";2024-02-04 00:00:00;
19150;水;2024-04-20;1;1;"0.00";2024-04-20 00:00:00;
19151;水;2025-04-07;1;1;"0.00";2025-04-07 00:00:00;
19152;水たばこ;2023-12-31;3;1;"0.00";2023-12-31 00:00:00;
19153;水上;2023-09-08;1;1;"0.00";2023-09-08 00:00:00;
19154;水商売;2020-11-17;1;1;"0.00";2020-11-17 00:00:00;
19155;水拭き;2023-12-26;1;1;"0.00";2023-12-26 00:00:00;
19156;水曜日;2023-11-29;2;1;"0.00";2023-11-29 00:00:00;
19157;水泳;2020-10-09;1;1;"0.00";2020-10-09 00:00:00;
19158;水泳;2023-09-09;1;1;"0.00";2023-09-09 00:00:00;
19159;水泳部;2021-09-12;1;1;"0.00";2021-09-12 00:00:00;
19160;水着;2020-10-03;1;1;"0.00";2020-10-03 00:00:00;
19161;水着;2020-10-09;2;1;"0.00";2020-10-09 00:00:00;
19162;水着;2020-10-10;1;1;"0.00";2020-10-10 00:00:00;
19163;水着;2020-10-11;1;1;"0.00";2020-10-11 00:00:00;
19164;水着;2020-10-12;1;1;"0.00";2020-10-12 00:00:00;
19165;水着;2020-10-14;1;1;"0.00";2020-10-14 00:00:00;
19166;水着;2020-10-18;2;1;"0.00";2020-10-18 00:00:00;
19167;水着;2020-10-19;2;1;"0.00";2020-10-19 00:00:00;
19168;水着;2020-10-20;1;1;"0.00";2020-10-20 00:00:00;
19169;水着;2020-10-21;1;1;"0.00";2020-10-21 00:00:00;
19170;水着;2020-10-22;1;1;"0.00";2020-10-22 00:00:00;
19171;水着;2020-10-23;1;1;"0.00";2020-10-23 00:00:00;
19172;水着;2020-10-24;1;1;"0.00";2020-10-24 00:00:00;
19173;水着;2020-10-25;1;1;"0.00";2020-10-25 00:00:00;
19174;水着;2020-10-27;1;1;"0.00";2020-10-27 00:00:00;
19175;水着;2020-10-28;2;1;"0.00";2020-10-28 00:00:00;
19176;水着;2020-11-05;1;1;"0.00";2020-11-05 00:00:00;
19177;水着;2020-11-09;1;1;"0.00";2020-11-09 00:00:00;
19178;水着;2020-11-10;1;1;"0.00";2020-11-10 00:00:00;
19179;水着;2020-11-17;1;1;"0.00";2020-11-17 00:00:00;
19180;水着;2020-11-19;1;1;"0.00";2020-11-19 00:00:00;
19181;水着;2021-02-17;1;1;"0.00";2021-02-17 00:00:00;
19182;水着;2021-05-07;1;1;"0.00";2021-05-07 00:00:00;
19183;水着;2021-08-21;1;1;"0.00";2021-08-21 00:00:00;
19184;水着;2022-05-29;1;1;"0.00";2022-05-29 00:00:00;
19185;水着;2022-08-09;1;1;"0.00";2022-08-09 00:00:00;
19186;水着;2022-08-24;1;1;"0.00";2022-08-24 00:00:00;
19187;水着;2022-09-17;1;1;"0.00";2022-09-17 00:00:00;
19188;水着;2022-09-23;1;1;"0.00";2022-09-23 00:00:00;
19189;水着;2022-10-06;1;1;"0.00";2022-10-06 00:00:00;
19190;水着;2022-10-16;1;1;"0.00";2022-10-16 00:00:00;
19191;水着;2022-10-18;1;1;"0.00";2022-10-18 00:00:00;
19192;水着;2022-10-22;3;1;"0.00";2022-10-22 00:00:00;
19193;水着;2022-10-25;1;1;"0.00";2022-10-25 00:00:00;
19194;水着;2022-11-09;1;1;"0.00";2022-11-09 00:00:00;
19195;水着;2022-11-16;1;1;"0.00";2022-11-16 00:00:00;
19196;水着;2022-12-02;1;1;"0.00";2022-12-02 00:00:00;
19197;水着;2022-12-03;1;1;"0.00";2022-12-03 00:00:00;
19198;水着;2022-12-07;1;1;"0.00";2022-12-07 00:00:00;
19199;水着;2022-12-15;1;1;"0.00";2022-12-15 00:00:00;
19200;水着;2022-12-21;1;1;"0.00";2022-12-21 00:00:00;
19201;水着;2022-12-27;1;1;"0.00";2022-12-27 00:00:00;
19202;水着;2023-01-06;2;1;"0.00";2023-01-06 00:00:00;
19203;水着;2023-01-08;6;1;"0.00";2023-01-08 00:00:00;
19204;水着;2023-01-11;1;1;"0.00";2023-01-11 00:00:00;
19205;水着;2023-01-27;1;1;"0.00";2023-01-27 00:00:00;
19206;水着;2023-06-08;1;1;"0.00";2023-06-08 00:00:00;
19207;水着;2023-06-09;1;1;"0.00";2023-06-09 00:00:00;
19208;水着;2023-06-11;1;1;"0.00";2023-06-11 00:00:00;
19209;水着;2023-06-14;1;1;"0.00";2023-06-14 00:00:00;
19210;水着;2023-06-15;1;1;"0.00";2023-06-15 00:00:00;
19211;水着;2023-06-19;1;1;"0.00";2023-06-19 00:00:00;
19212;水着;2023-06-20;1;1;"0.00";2023-06-20 00:00:00;
19213;水着;2023-06-21;2;1;"0.00";2023-06-21 00:00:00;
19214;水着;2023-07-02;2;1;"0.00";2023-07-02 00:00:00;
19215;水着;2023-07-07;1;1;"0.00";2023-07-07 00:00:00;
19216;水着;2023-07-25;1;1;"0.00";2023-07-25 00:00:00;
19217;水着;2023-08-22;2;1;"0.00";2023-08-22 00:00:00;
19218;水着;2023-08-23;1;1;"0.00";2023-08-23 00:00:00;
19219;水着;2023-08-24;1;1;"0.00";2023-08-24 00:00:00;
19220;水着;2023-08-25;1;1;"0.00";2023-08-25 00:00:00;
19221;水着;2023-08-28;1;1;"0.00";2023-08-28 00:00:00;
19222;水着;2023-08-29;1;1;"0.00";2023-08-29 00:00:00;
19223;水着;2023-08-31;1;1;"0.00";2023-08-31 00:00:00;
19224;水着;2023-09-01;1;1;"0.00";2023-09-01 00:00:00;
19225;水着;2023-09-03;1;1;"0.00";2023-09-03 00:00:00;
19226;水着;2023-09-09;1;1;"0.00";2023-09-09 00:00:00;
19227;水着;2023-09-16;1;1;"0.00";2023-09-16 00:00:00;
19228;水着;2023-09-21;3;1;"0.00";2023-09-21 00:00:00;
19229;水着;2023-09-22;1;1;"0.00";2023-09-22 00:00:00;
19230;水着;2023-09-29;1;1;"0.00";2023-09-29 00:00:00;
19231;水着;2023-09-30;1;1;"0.00";2023-09-30 00:00:00;
19232;水着;2023-10-04;1;1;"0.00";2023-10-04 00:00:00;
19233;水着;2023-10-13;1;1;"0.00";2023-10-13 00:00:00;
19234;水筒;2023-12-15;3;1;"0.00";2023-12-15 00:00:00;
19235;水筒;2024-01-26;1;1;"0.00";2024-01-26 00:00:00;
19236;水道;2024-01-25;1;1;"0.00";2024-01-25 00:00:00;
19237;水道水;2023-11-24;1;1;"0.00";2023-11-24 00:00:00;
19238;水道水;2024-01-04;1;1;"0.00";2024-01-04 00:00:00;
19239;水道水;2024-02-29;1;1;"0.00";2024-02-29 00:00:00;
19240;水風呂;2023-12-05;1;1;"0.00";2023-12-05 00:00:00;
19241;氷;2023-12-07;1;1;"0.00";2023-12-07 00:00:00;
19242;永山;2023-06-21;1;1;"0.00";2023-06-21 00:00:00;
19243;求める条件;2020-08-31;1;1;"0.00";2020-08-31 00:00:00;
19244;汗;2021-03-08;1;1;"0.00";2021-03-08 00:00:00;
19245;汗;2022-07-28;1;1;"0.00";2022-07-28 00:00:00;
19246;汚らわしい;2021-04-25;1;1;"0.00";2021-04-25 00:00:00;
19247;江ノ島;2023-12-27;1;1;"0.00";2023-12-27 00:00:00;
19248;江田;2021-06-16;1;1;"0.00";2021-06-16 00:00:00;
19249;池袋;2023-10-27;1;1;"0.00";2023-10-27 00:00:00;
19250;決済;2024-09-30;1;1;"0.00";2024-09-30 00:00:00;
19251;決済;2025-02-18;1;1;"0.00";2025-02-18 00:00:00;
19252;決済用;2024-06-12;1;1;"0.00";2024-06-12 00:00:00;
19253;沢尻エリカ;2023-09-20;1;1;"0.00";2023-09-20 00:00:00;
19254;沢尻エリカ;2023-12-13;1;1;"0.00";2023-12-13 00:00:00;
19255;沢木瞳;2021-12-23;1;1;"0.00";2021-12-23 00:00:00;
19256;沢田研二;2023-10-02;1;1;"0.00";2023-10-02 00:00:00;
19257;河合ゆうすけ;2021-10-28;1;1;"0.00";2021-10-28 00:00:00;
19258;河村;2021-03-15;1;1;"0.00";2021-03-15 00:00:00;
19259;河野太郎;2021-09-28;1;1;"0.00";2021-09-28 00:00:00;
19260;河野太郎;2022-05-14;1;1;"0.00";2022-05-14 00:00:00;
19261;河野太郎;2022-07-08;1;1;"0.00";2022-07-08 00:00:00;
19262;河野太郎;2022-08-18;1;1;"0.00";2022-08-18 00:00:00;
19263;河野太郎;2022-09-12;1;1;"0.00";2022-09-12 00:00:00;
19264;河野太郎;2022-10-25;1;1;"0.00";2022-10-25 00:00:00;
19265;河野太郎;2022-12-04;1;1;"0.00";2022-12-04 00:00:00;
19266;油;2023-12-05;1;1;"0.00";2023-12-05 00:00:00;
19267;治安が悪い;2024-05-22;1;1;"0.00";2024-05-22 00:00:00;
19268;治安が悪い;2024-05-23;2;1;"0.00";2024-05-23 00:00:00;
19269;治験;2023-12-13;1;1;"0.00";2023-12-13 00:00:00;
19270;治験;2024-02-09;1;1;"0.00";2024-02-09 00:00:00;
19271;泉;2023-09-15;1;1;"0.00";2023-09-15 00:00:00;
19272;泊まり;2023-04-16;1;1;"0.00";2023-04-16 00:00:00;
19273;泡風呂;2024-01-17;1;1;"0.00";2024-01-17 00:00:00;
19274;波瑠;2024-01-13;1;1;"0.00";2024-01-13 00:00:00;
19275;波長;2022-08-24;1;1;"0.00";2022-08-24 00:00:00;
19276;注射;2021-01-23;1;1;"0.00";2021-01-23 00:00:00;
19277;注射;2021-02-09;1;1;"0.00";2021-02-09 00:00:00;
19278;注射;2023-09-25;1;1;"0.00";2023-09-25 00:00:00;
19279;注文;2023-10-07;1;1;"0.00";2023-10-07 00:00:00;
19280;注文;2024-02-24;1;1;"0.00";2024-02-24 00:00:00;
19281;注視;2023-12-04;1;1;"0.00";2023-12-04 00:00:00;
19282;泳;2023-09-09;1;1;"0.00";2023-09-09 00:00:00;
19283;洋服;2021-04-16;1;1;"0.00";2021-04-16 00:00:00;
19284;洋服;2024-01-21;1;1;"0.00";2024-01-21 00:00:00;
19285;洋服 2枚;2023-09-10;1;1;"0.00";2023-09-10 00:00:00;
19286;洋服代;2020-08-24;16;1;"0.00";2020-08-24 00:00:00;
19287;洋服代;2020-08-25;2;1;"0.00";2020-08-25 00:00:00;
19288;洋画;2023-11-16;1;1;"0.00";2023-11-16 00:00:00;
19289;洋菓子;2023-09-28;1;1;"0.00";2023-09-28 00:00:00;
19290;洋食;2023-12-26;1;1;"0.00";2023-12-26 00:00:00;
19291;洋食;2024-01-02;1;1;"0.00";2024-01-02 00:00:00;
19292;洗;2023-10-26;1;1;"0.00";2023-10-26 00:00:00;
19293;洗;2024-05-26;2;1;"0.00";2024-05-26 00:00:00;
19294;洗う;2023-12-05;1;1;"0.00";2023-12-05 00:00:00;
19295;洗う;2023-12-08;1;1;"0.00";2023-12-08 00:00:00;
19296;洗剤;2024-07-12;1;1;"0.00";2024-07-12 00:00:00;
19297;洗濯;2023-09-15;1;1;"0.00";2023-09-15 00:00:00;
19298;洗濯;2023-09-21;1;1;"0.00";2023-09-21 00:00:00;
19299;洗濯;2023-09-28;1;1;"0.00";2023-09-28 00:00:00;
19300;洗濯;2023-11-13;1;1;"0.00";2023-11-13 00:00:00;
19301;洗濯;2023-11-20;1;1;"0.00";2023-11-20 00:00:00;
19302;洗濯;2023-12-20;1;1;"0.00";2023-12-20 00:00:00;
19303;洗濯;2024-04-23;3;1;"0.00";2024-04-23 00:00:00;
19304;洗濯板;2024-01-10;1;1;"0.00";2024-01-10 00:00:00;
19305;洗濯機;2023-11-09;1;1;"0.00";2023-11-09 00:00:00;
19306;洗濯物;2024-01-21;1;1;"0.00";2024-01-21 00:00:00;
19307;洗車;2023-12-10;1;1;"0.00";2023-12-10 00:00:00;
19308;活用;2024-07-03;3;1;"0.00";2024-07-03 00:00:00;
19309;活用;2024-11-25;1;1;"0.00";2024-11-25 00:00:00;
19310;派遣;2020-08-20;1;1;"0.00";2020-08-20 00:00:00;
19311;派遣;2023-09-26;1;1;"0.00";2023-09-26 00:00:00;
19312;派遣会社;2020-09-04;1;1;"0.00";2020-09-04 00:00:00;
19313;派遣社員;2021-11-09;1;1;"0.00";2021-11-09 00:00:00;
19314;派遣社員;2022-05-10;1;1;"0.00";2022-05-10 00:00:00;
19315;派遣社員;2022-05-23;1;1;"0.00";2022-05-23 00:00:00;
19316;派遣社員;2022-06-06;1;1;"0.00";2022-06-06 00:00:00;
19317;派遣社員;2022-08-24;1;1;"0.00";2022-08-24 00:00:00;
19318;派遣社員;2022-09-30;1;1;"0.00";2022-09-30 00:00:00;
19319;派遣社員;2022-10-18;1;1;"0.00";2022-10-18 00:00:00;
19320;派遣社員;2023-06-03;1;1;"0.00";2023-06-03 00:00:00;
19321;派遣社員;2023-12-25;1;1;"0.00";2023-12-25 00:00:00;
19322;派閥;2024-01-19;1;1;"0.00";2024-01-19 00:00:00;
19323;派閥;2024-01-28;1;1;"0.00";2024-01-28 00:00:00;
19324;流れ星;2023-12-05;2;1;"0.00";2023-12-05 00:00:00;
19325;流れ星;2024-01-21;1;1;"0.00";2024-01-21 00:00:00;
19326;流出;2024-06-08;1;1;"0.00";2024-06-08 00:00:00;
19327;流水麺;2023-09-20;1;1;"0.00";2023-09-20 00:00:00;
19328;流行語;2023-12-01;1;1;"0.00";2023-12-01 00:00:00;
19329;流行語;2024-11-27;2;1;"0.00";2024-11-27 00:00:00;
19330;流行語大賞;2023-11-02;1;1;"0.00";2023-11-02 00:00:00;
19331;浄水器;2023-12-23;1;1;"0.00";2023-12-23 00:00:00;
19332;浅草;2024-01-21;1;1;"0.00";2024-01-21 00:00:00;
19333;浅草土産;2023-12-18;1;1;"0.00";2023-12-18 00:00:00;
19334;浅野温子;2023-12-12;1;1;"0.00";2023-12-12 00:00:00;
19335;浜崎あゆみ;2023-06-03;1;1;"0.00";2023-06-03 00:00:00;
19336;浜焼;2024-01-20;1;1;"0.00";2024-01-20 00:00:00;
19337;浜田;2021-01-28;1;1;"0.00";2021-01-28 00:00:00;
19338;浜田;2024-01-16;1;1;"0.00";2024-01-16 00:00:00;
19339;浜田省吾;2020-08-15;1;1;"0.00";2020-08-15 00:00:00;
19340;浣腸;2024-01-31;1;1;"0.00";2024-01-31 00:00:00;
19341;浮気;2020-08-14;2;1;"0.00";2020-08-14 00:00:00;
19342;浮気;2020-09-03;1;1;"0.00";2020-09-03 00:00:00;
19343;浮気;2020-10-01;5;1;"0.00";2020-10-01 00:00:00;
19344;浮気;2020-10-07;1;1;"0.00";2020-10-07 00:00:00;
19345;浮気;2020-10-08;1;1;"0.00";2020-10-08 00:00:00;
19346;浮気;2020-10-09;2;1;"0.00";2020-10-09 00:00:00;
19347;浮気;2020-10-14;2;1;"0.00";2020-10-14 00:00:00;
19348;浮気;2020-10-16;3;1;"0.00";2020-10-16 00:00:00;
19349;浮気;2020-10-20;1;1;"0.00";2020-10-20 00:00:00;
19350;浮気;2020-10-23;2;1;"0.00";2020-10-23 00:00:00;
19351;浮気;2020-10-26;1;1;"0.00";2020-10-26 00:00:00;
19352;浮気;2020-10-28;1;1;"0.00";2020-10-28 00:00:00;
19353;浮気;2020-11-01;2;1;"0.00";2020-11-01 00:00:00;
19354;浮気;2020-11-04;2;1;"0.00";2020-11-04 00:00:00;
19355;浮気;2020-11-05;2;1;"0.00";2020-11-05 00:00:00;
19356;浮気;2020-11-07;2;1;"0.00";2020-11-07 00:00:00;
19357;浮気;2020-11-09;2;1;"0.00";2020-11-09 00:00:00;
19358;浮気;2020-11-10;3;1;"0.00";2020-11-10 00:00:00;
19359;浮気;2020-11-12;2;1;"0.00";2020-11-12 00:00:00;
19360;浮気;2020-11-16;1;1;"0.00";2020-11-16 00:00:00;
19361;浮気;2020-11-17;1;1;"0.00";2020-11-17 00:00:00;
19362;浮気;2020-11-18;2;1;"0.00";2020-11-18 00:00:00;
19363;浮気;2020-11-19;1;1;"0.00";2020-11-19 00:00:00;
19364;浮気;2020-11-21;2;1;"0.00";2020-11-21 00:00:00;
19365;浮気;2020-11-27;1;1;"0.00";2020-11-27 00:00:00;
19366;浮気;2020-11-30;1;1;"0.00";2020-11-30 00:00:00;
19367;浮気;2020-12-01;1;1;"0.00";2020-12-01 00:00:00;
19368;浮気;2020-12-22;4;1;"0.00";2020-12-22 00:00:00;
