id;post_id;user_id;like_type;target_id;created_at
7716;558479;964;comment;169308;2025-12-07 11:40:52
7717;558479;3971;comment;169308;2025-12-07 11:46:38
7718;558479;3971;comment;169307;2025-12-07 11:46:40
7719;558479;23;comment;169304;2025-12-07 11:53:38
7720;558479;4040;comment;169304;2025-12-07 11:55:03
7721;558479;4040;comment;169303;2025-12-07 11:55:04
7722;558479;4034;comment;169311;2025-12-07 12:01:15
7723;558479;4034;comment;169303;2025-12-07 12:01:17
7724;558490;3976;comment;169314;2025-12-07 12:15:03
7725;558490;4022;comment;169314;2025-12-07 12:21:55
7726;558490;4022;comment;169315;2025-12-07 12:21:56
7727;558490;3975;comment;169316;2025-12-07 12:26:46
7728;558490;4013;comment;169314;2025-12-07 12:35:04
7729;558490;961;comment;169317;2025-12-07 12:41:08
7730;558490;4044;comment;169316;2025-12-07 12:46:29
7731;558490;4017;comment;169315;2025-12-07 12:55:04
7732;558490;4007;comment;169319;2025-12-07 13:01:54
7733;558490;4025;comment;169316;2025-12-07 13:07:03
7734;558496;27;comment;169324;2025-12-07 13:21:40
7735;558496;3956;comment;169324;2025-12-07 13:26:36
7736;558496;4040;comment;169325;2025-12-07 13:35:04
7737;558490;4037;comment;169321;2025-12-07 13:37:02
7738;558490;4037;comment;169323;2025-12-07 13:37:03
7739;558496;1269;comment;169326;2025-12-07 13:40:53
7740;558496;4038;comment;169326;2025-12-07 13:46:56
7741;558496;3977;comment;169324;2025-12-07 13:55:04
7742;558496;3982;comment;169325;2025-12-07 14:01:13
7743;558496;3982;comment;169324;2025-12-07 14:01:14
7744;558496;3981;comment;169325;2025-12-07 14:07:38
7745;558496;3984;comment;169332;2025-12-07 14:15:04
7746;558506;4017;comment;169335;2025-12-07 14:26:39
7747;558506;963;comment;169336;2025-12-07 14:35:02
7748;558506;4028;comment;169337;2025-12-07 14:40:51
7749;558506;4027;comment;169336;2025-12-07 14:46:54
7750;558506;4010;comment;169338;2025-12-07 14:55:04
7751;558506;3981;comment;169339;2025-12-07 15:01:06
7752;558506;22;comment;169339;2025-12-07 15:06:29
7753;558506;4007;comment;169337;2025-12-07 15:15:04
7754;558506;3976;comment;169335;2025-12-07 15:21:31
7755;558506;4011;comment;169344;2025-12-07 15:27:25
7756;558514;4029;comment;169346;2025-12-07 15:40:59
7757;558514;958;comment;169346;2025-12-07 15:46:31
7758;558514;958;comment;169347;2025-12-07 15:55:02
7759;558514;957;comment;169346;2025-12-07 16:06:27
7760;558514;4024;comment;169347;2025-12-07 16:15:02
7761;558514;4024;comment;169349;2025-12-07 16:15:03
7762;558514;4012;comment;169351;2025-12-07 16:21:44
7763;558514;3956;comment;169346;2025-12-07 16:27:07
7764;558520;4035;comment;169354;2025-12-07 16:41:14
7765;558520;4042;comment;169355;2025-12-07 16:47:04
7766;558520;959;comment;169354;2025-12-07 16:55:03
7767;558520;3977;comment;169356;2025-12-07 17:01:05
7768;558520;4018;comment;169357;2025-12-07 17:06:35
7769;558520;4020;comment;169357;2025-12-07 17:15:04
7770;558520;962;comment;169358;2025-12-07 17:20:52
7771;558520;4007;comment;169354;2025-12-07 17:26:44
7772;558520;4037;comment;169354;2025-12-07 17:35:03
7773;558520;4037;comment;169360;2025-12-07 17:35:04
7774;558520;4028;comment;169357;2025-12-07 17:40:55
7775;558520;4028;comment;169354;2025-12-07 17:40:56
7776;558520;4031;comment;169357;2025-12-07 17:46:42
7777;558532;3989;comment;169366;2025-12-07 18:01:28
7778;558532;3991;comment;169367;2025-12-07 18:08:22
7779;558532;4033;comment;169368;2025-12-07 18:11:18
7780;558532;963;comment;169367;2025-12-07 18:15:04
7781;558532;4041;comment;169366;2025-12-07 18:21:07
7782;558536;22;comment;169372;2025-12-07 18:35:03
7783;558536;4034;comment;169373;2025-12-07 18:38:20
7784;558536;3979;comment;169372;2025-12-07 18:46:48
7785;558536;962;comment;169375;2025-12-07 18:51:49
7786;558536;4028;comment;169374;2025-12-07 18:55:04
7787;558536;1269;comment;169376;2025-12-07 19:01:13
7788;558536;4016;comment;169378;2025-12-07 19:06:43
7789;558536;3984;comment;169373;2025-12-07 19:08:06
7790;558536;4025;comment;169372;2025-12-07 19:15:06
7791;558536;963;comment;169372;2025-12-07 19:20:48
7792;558536;3970;comment;169381;2025-12-07 19:26:29
7793;558536;27;comment;169383;2025-12-07 19:35:04
7794;558532;960;comment;169371;2025-12-07 19:40:51
7795;558545;5;comment;169386;2025-12-07 19:55:02
7796;558545;4013;comment;169386;2025-12-07 20:01:18
7797;558545;4022;comment;169388;2025-12-07 20:06:30
7798;558545;4022;comment;169386;2025-12-07 20:06:31
7799;558545;3971;comment;169389;2025-12-07 20:21:10
7800;558550;963;comment;169391;2025-12-07 20:35:04
7801;558550;961;comment;169392;2025-12-07 20:41:12
7802;558550;3956;comment;169391;2025-12-07 20:47:01
7803;558550;957;comment;169393;2025-12-07 20:55:02
7804;558550;4020;comment;169392;2025-12-07 20:55:04
7805;558550;4042;comment;169392;2025-12-07 21:02:04
7806;558550;22;comment;169394;2025-12-07 21:06:36
7807;558550;4009;comment;169393;2025-12-07 21:15:03
7808;558554;4033;comment;169399;2025-12-07 21:27:11
7809;558554;3982;comment;169399;2025-12-07 21:35:02
7810;558554;4022;comment;169401;2025-12-07 21:41:11
7811;558556;4007;comment;169403;2025-12-07 21:55:01
7812;558556;23;comment;169403;2025-12-07 22:01:08
7813;558556;5;comment;169405;2025-12-07 22:06:44
7814;558556;3986;comment;169405;2025-12-07 22:15:04
7815;558556;4020;comment;169407;2025-12-07 22:21:17
7816;558556;4029;comment;169405;2025-12-07 22:26:30
7817;558554;3984;comment;169399;2025-12-07 22:35:04
7818;558556;964;comment;169404;2025-12-07 22:41:26
7819;558556;4037;comment;169411;2025-12-07 22:46:32
7820;558564;1269;comment;169413;2025-12-07 23:00:53
7821;558564;22;comment;169414;2025-12-07 23:06:57
7822;558564;23;comment;169414;2025-12-07 23:07:00
7823;558564;4019;comment;169414;2025-12-07 23:15:04
7824;558564;963;comment;169414;2025-12-07 23:20:57
7825;558564;3980;comment;169413;2025-12-07 23:26:29
7826;558564;4040;comment;169413;2025-12-07 23:35:04
7827;558556;3980;comment;169406;2025-12-07 23:40:56
7828;558556;3980;comment;169403;2025-12-07 23:40:58
7829;558570;963;comment;169421;2025-12-07 23:55:03
7830;558614;4018;comment;169423;2025-12-08 06:15:04
7831;558614;4021;comment;169424;2025-12-08 06:21:09
7832;558614;4007;comment;169423;2025-12-08 06:26:35
7833;558614;3982;comment;169423;2025-12-08 06:35:04
7834;558614;4005;comment;169424;2025-12-08 06:41:57
7835;558614;4009;comment;169424;2025-12-08 06:46:51
7836;558622;960;comment;169430;2025-12-08 07:01:17
7837;558622;4008;comment;169430;2025-12-08 07:06:50
7838;558622;962;comment;169432;2025-12-08 07:15:03
7839;558622;4009;comment;169432;2025-12-08 07:15:04
7840;558622;962;comment;169430;2025-12-08 07:21:56
7841;558622;959;comment;169430;2025-12-08 07:21:58
7842;558622;961;comment;169430;2025-12-08 07:26:51
7843;558622;4019;comment;169430;2025-12-08 07:35:01
7844;558622;962;comment;169431;2025-12-08 07:41:04
7845;558622;4035;comment;169435;2025-12-08 07:41:05
7846;558622;4020;comment;169437;2025-12-08 07:46:39
7847;558622;4043;comment;169433;2025-12-08 07:55:04
7848;558628;3977;comment;169440;2025-12-08 08:06:32
7849;558628;4042;comment;169440;2025-12-08 08:15:03
7850;558628;4013;comment;169441;2025-12-08 08:20:48
7851;558628;4028;comment;169441;2025-12-08 08:26:50
7852;558628;962;comment;169441;2025-12-08 08:35:05
7853;558628;4020;comment;169441;2025-12-08 08:41:33
7854;558628;4036;comment;169440;2025-12-08 08:46:43
7855;558628;4036;comment;169446;2025-12-08 08:46:45
7856;558628;23;comment;169442;2025-12-08 08:55:02
7857;558628;23;comment;169446;2025-12-08 08:55:04
7858;558628;4006;comment;169446;2025-12-08 09:01:06
7859;558638;959;comment;169450;2025-12-08 09:15:02
7860;558638;3984;comment;169451;2025-12-08 09:15:05
7861;558638;4016;comment;169450;2025-12-08 09:20:57
7862;558638;4031;comment;169450;2025-12-08 09:26:35
7863;558638;959;comment;169452;2025-12-08 09:35:02
7864;558638;963;comment;169453;2025-12-08 09:35:03
7865;558638;3988;comment;169451;2025-12-08 09:37:15
7866;558638;23;comment;169456;2025-12-08 09:41:13
7867;558638;3992;comment;169450;2025-12-08 09:46:31
7868;558641;22;comment;169458;2025-12-08 10:01:29
7869;558641;4017;comment;169458;2025-12-08 10:07:01
7870;558641;4019;comment;169458;2025-12-08 10:15:02
7871;558641;4019;comment;169460;2025-12-08 10:15:03
7872;558641;4005;comment;169458;2025-12-08 10:20:49
7873;558641;27;comment;169462;2025-12-08 10:26:52
7874;558641;27;comment;169459;2025-12-08 10:26:53
7875;558638;958;comment;169451;2025-12-08 10:35:06
7876;558641;4007;comment;169460;2025-12-08 10:40:56
7877;558653;4019;comment;169466;2025-12-08 10:55:05
7878;558653;4032;comment;169467;2025-12-08 11:00:49
7879;558653;3981;comment;169466;2025-12-08 11:06:28
7880;558653;1269;comment;169469;2025-12-08 11:15:02
7881;558653;4039;comment;169468;2025-12-08 11:22:01
7882;558653;3982;comment;169468;2025-12-08 11:26:32
7883;558653;960;comment;169468;2025-12-08 11:35:03
7884;558653;4022;comment;169470;2025-12-08 11:40:53
7885;558653;4014;comment;169473;2025-12-08 11:46:30
7886;558653;4037;comment;169472;2025-12-08 11:55:04
7887;558653;959;comment;169467;2025-12-08 12:00:57
7888;558653;959;comment;169469;2025-12-08 12:00:59
7889;558653;3975;comment;169467;2025-12-08 12:06:35
7890;558669;4005;comment;169479;2025-12-08 12:21:01
7891;558669;4007;comment;169479;2025-12-08 12:27:10
7892;558669;3989;comment;169480;2025-12-08 12:35:03
7893;558669;3992;comment;169479;2025-12-08 12:41:32
7894;558669;4037;comment;169482;2025-12-08 12:46:33
7895;558669;959;comment;169483;2025-12-08 12:55:04
7896;558673;964;comment;169486;2025-12-08 13:06:33
7897;558673;4035;comment;169487;2025-12-08 13:15:02
7898;558673;960;comment;169487;2025-12-08 13:21:14
7899;558673;4029;comment;169489;2025-12-08 13:27:49
7900;558673;4029;comment;169486;2025-12-08 13:27:51
7901;558673;3972;comment;169486;2025-12-08 13:35:02
7902;558673;3972;comment;169490;2025-12-08 13:35:03
7903;558673;3956;comment;169488;2025-12-08 13:36:58
7904;558673;958;comment;169486;2025-12-08 13:41:40
7905;558673;958;comment;169489;2025-12-08 13:41:41
7906;558673;962;comment;169486;2025-12-08 13:46:44
7907;558669;4039;comment;169480;2025-12-08 13:55:03
7908;558673;22;comment;169486;2025-12-08 14:00:47
7909;558673;22;comment;169488;2025-12-08 14:00:49
7910;558680;957;comment;169497;2025-12-08 14:15:04
7911;558680;4020;comment;169497;2025-12-08 14:21:41
7912;558680;27;comment;169499;2025-12-08 14:26:27
7913;558680;27;comment;169498;2025-12-08 14:26:29
7914;558680;4006;comment;169499;2025-12-08 14:35:03
7915;558680;4009;comment;169497;2025-12-08 14:41:10
7916;558680;4042;comment;169499;2025-12-08 14:47:16
7917;558680;5;comment;169503;2025-12-08 14:55:03
7918;558680;4018;comment;169504;2025-12-08 15:00:49
7919;558680;4018;comment;169502;2025-12-08 15:00:50
7920;558680;4029;comment;169500;2025-12-08 15:06:33
7921;558680;958;comment;169503;2025-12-08 15:15:03
7922;558680;4014;comment;169502;2025-12-08 15:21:40
7923;558680;4008;comment;169501;2025-12-08 15:26:32
7924;558689;3972;comment;169510;2025-12-08 15:41:17
7925;558689;4025;comment;169511;2025-12-08 15:46:49
7926;558689;3988;comment;169511;2025-12-08 15:52:01
7927;558680;3971;comment;169508;2025-12-08 15:55:06
7928;558689;4039;comment;169512;2025-12-08 16:00:51
7929;558689;27;comment;169513;2025-12-08 16:06:36
7930;558689;3975;comment;169510;2025-12-08 16:15:04
7931;558689;962;comment;169512;2025-12-08 16:26:38
7932;558689;3972;comment;169515;2025-12-08 16:35:01
7933;558689;3972;comment;169518;2025-12-08 16:35:04
7934;558689;4013;comment;169513;2025-12-08 16:40:58
7935;558689;957;comment;169513;2025-12-08 16:46:38
7936;558689;1269;comment;169512;2025-12-08 16:55:02
7937;558689;3977;comment;169522;2025-12-08 16:55:04
7938;558705;4029;comment;169523;2025-12-08 17:06:29
7939;558705;4022;comment;169523;2025-12-08 17:15:04
7940;558705;4006;comment;169523;2025-12-08 17:21:03
7941;558705;4016;comment;169526;2025-12-08 17:26:46
7942;558705;4016;comment;169525;2025-12-08 17:26:48
7943;558689;4027;comment;169516;2025-12-08 17:35:08
7944;558705;3971;comment;169525;2025-12-08 17:41:18
7945;558705;4019;comment;169525;2025-12-08 17:47:34
7946;558705;27;comment;169526;2025-12-08 17:52:12
7947;558705;23;comment;169523;2025-12-08 17:55:04
7948;558705;4030;comment;169526;2025-12-08 18:00:55
7949;558705;4030;comment;169523;2025-12-08 18:06:51
7950;558705;4030;comment;169527;2025-12-08 18:06:53
7951;558705;23;comment;169525;2025-12-08 18:15:02
7952;558717;4014;comment;169536;2025-12-08 18:22:37
7953;558717;3975;comment;169536;2025-12-08 18:26:28
7954;558717;3970;comment;169537;2025-12-08 18:35:02
7955;558717;4035;comment;169537;2025-12-08 18:42:46
7956;558717;4044;comment;169536;2025-12-08 18:46:44
7957;558717;4013;comment;169541;2025-12-08 18:55:05
7958;558717;3977;comment;169537;2025-12-08 19:00:57
7959;558717;3977;comment;169541;2025-12-08 19:00:59
7960;558717;22;comment;169540;2025-12-08 19:06:51
7961;558717;22;comment;169542;2025-12-08 19:06:52
7962;558717;963;comment;169542;2025-12-08 19:15:02
7963;558717;959;comment;169545;2025-12-08 19:20:54
7964;558725;3970;comment;169547;2025-12-08 19:35:02
7965;558725;961;comment;169547;2025-12-08 19:41:15
7966;558725;4027;comment;169547;2025-12-08 19:46:31
7967;558725;3977;comment;169547;2025-12-08 19:55:02
7968;558725;3977;comment;169548;2025-12-08 19:55:03
7969;558725;4037;comment;169547;2025-12-08 20:00:56
7970;558725;4012;comment;169550;2025-12-08 20:06:29
7971;558729;4035;comment;169554;2025-12-08 20:20:51
7972;558729;3956;comment;169554;2025-12-08 20:26:33
7973;558729;4124;comment;169555;2025-12-08 20:35:03
7974;558729;962;comment;169555;2025-12-08 20:40:58
7975;558729;4106;comment;169555;2025-12-08 20:40:59
7976;558614;963;comment;169429;2025-12-08 20:46:10
7977;558614;963;comment;169428;2025-12-08 20:46:11
7978;558729;4235;comment;169556;2025-12-08 20:46:32
7979;558729;27;comment;169559;2025-12-08 20:55:03
7980;558729;3975;comment;169559;2025-12-08 21:01:05
7981;558729;4162;comment;169555;2025-12-08 21:04:23
7982;558729;960;comment;169559;2025-12-08 21:04:48
7983;558725;22;comment;169552;2025-12-08 21:05:07
7984;558725;22;comment;169547;2025-12-08 21:05:07
7985;558725;4088;comment;169564;2025-12-08 21:05:25
7986;558729;3982;comment;169561;2025-12-08 21:06:26
7987;558758;963;comment;169567;2025-12-08 21:24:10
7988;558758;4233;comment;169567;2025-12-08 21:24:13
7989;558758;959;comment;169568;2025-12-08 21:25:05
7990;558758;961;comment;169569;2025-12-08 21:25:38
7991;558758;5;comment;169569;2025-12-08 21:26:46
7992;558758;4043;comment;169568;2025-12-08 21:44:29
7993;558758;3982;comment;169569;2025-12-08 21:44:39
7994;558758;3982;comment;169572;2025-12-08 21:44:40
7995;558758;962;comment;169571;2025-12-08 21:45:08
7996;558758;962;comment;169572;2025-12-08 21:45:09
7997;558758;4205;comment;169573;2025-12-08 21:46:22
7998;558689;3780330952;comment;169576;2025-12-08 21:53:25
7999;558689;3780330952;comment;169528;2025-12-08 21:53:26
8000;558689;3780330952;comment;169520;2025-12-08 21:53:28
8001;558689;3780330952;comment;169518;2025-12-08 21:53:28
8002;558689;3780330952;comment;169517;2025-12-08 21:53:29
8003;558758;957;comment;169568;2025-12-08 22:04:13
8004;558758;957;comment;169570;2025-12-08 22:04:15
8005;558758;3988;comment;169572;2025-12-08 22:04:43
8006;558758;4011;comment;169572;2025-12-08 22:05:08
8007;558758;4068;comment;169577;2025-12-08 22:06:27
8008;558758;4119;comment;169573;2025-12-08 22:24:28
8009;558729;959;comment;169556;2025-12-08 22:24:44
8010;558758;4171;comment;169574;2025-12-08 22:26:39
8011;558766;4078;comment;169584;2025-12-08 22:45:15
8012;558766;962;comment;169585;2025-12-08 22:46:30
8013;558766;4182;comment;169584;2025-12-08 22:46:49
8014;558766;4197;comment;169585;2025-12-08 23:04:47
8015;558766;4232;comment;169585;2025-12-08 23:05:07
8016;558766;3991;comment;169587;2025-12-08 23:05:22
8017;558766;962;comment;169589;2025-12-08 23:06:41
8018;558773;957;post;558773;2025-12-08 23:14:06
8019;558773;4109;comment;169592;2025-12-08 23:25:13
8020;558773;22;comment;169593;2025-12-08 23:25:26
8021;558536;957;comment;169384;2025-12-08 23:25:32
8022;558536;957;comment;169383;2025-12-08 23:25:34
8023;558536;957;comment;169382;2025-12-08 23:25:35
8024;558680;957;comment;169514;2025-12-08 23:26:18
8025;558776;957;comment;169596;2025-12-08 23:41:35
8026;558773;671477117;comment;169593;2025-12-08 23:43:35
8027;558776;4118;comment;169595;2025-12-08 23:44:27
8028;558776;4132;comment;169597;2025-12-08 23:45:02
8029;558776;4132;comment;169595;2025-12-08 23:45:04
8030;558776;3991;comment;169595;2025-12-08 23:45:17
8031;558776;4113;comment;169595;2025-12-08 23:46:23
8032;558680;671477117;comment;169509;2025-12-09 00:48:52
8033;110348;957;comment;169601;2025-12-09 01:18:13
8034;110348;957;comment;140177;2025-12-09 01:18:15
8035;558842;4074;comment;169602;2025-12-09 06:04:55
8036;558842;27;comment;169603;2025-12-09 06:05:10
8037;558842;22;comment;169604;2025-12-09 06:06:28
8038;558842;4077;comment;169605;2025-12-09 06:24:53
8039;558842;4150;comment;169606;2025-12-09 06:25:00
8040;558842;4150;comment;169603;2025-12-09 06:25:01
8041;558842;4136;comment;169607;2025-12-09 06:26:24
8042;558842;959;comment;169603;2025-12-09 06:44:13
8043;558842;4104;comment;169603;2025-12-09 06:45:03
8044;558842;4192;comment;169605;2025-12-09 06:46:13
8045;558842;4154;comment;169607;2025-12-09 06:46:58
8046;558842;3985;comment;169610;2025-12-09 07:04:31
8047;558842;3985;comment;169604;2025-12-09 07:04:33
8048;558842;5;comment;169612;2025-12-09 07:04:39
8049;558842;5;comment;169604;2025-12-09 07:04:40
8050;558842;957;comment;169613;2025-12-09 07:05:42
8051;558842;4197;comment;169615;2025-12-09 07:06:23
8052;558854;4086;comment;169618;2025-12-09 07:24:43
8053;558854;5;comment;169619;2025-12-09 07:25:08
8054;558854;4177;comment;169619;2025-12-09 07:26:23
8055;558854;4229;comment;169618;2025-12-09 07:44:47
8056;558854;4234;comment;169620;2025-12-09 07:45:03
8057;558854;958;comment;169620;2025-12-09 07:45:34
8058;558854;4192;comment;169621;2025-12-09 07:46:23
8059;558854;4198;comment;169619;2025-12-09 08:04:35
8060;558854;4110;comment;169625;2025-12-09 08:04:50
8061;558854;958;comment;169622;2025-12-09 08:05:58
8062;558854;4020;comment;169625;2025-12-09 08:06:00
8063;558854;4149;comment;169625;2025-12-09 08:06:43
8064;558871;5;comment;169630;2025-12-09 08:25:05
8065;558871;4137;comment;169630;2025-12-09 08:26:28
8066;558871;27;comment;169630;2025-12-09 08:26:35
8067;558871;4206;comment;169630;2025-12-09 08:26:37
8068;558871;4040;comment;169633;2025-12-09 08:44:20
8069;558871;4068;comment;169631;2025-12-09 08:44:41
8070;558871;962;comment;169631;2025-12-09 08:45:29
8071;558871;4206;comment;169634;2025-12-09 08:46:28
8072;558877;961;comment;169638;2025-12-09 09:04:43
8073;558877;960;comment;169638;2025-12-09 09:05:42
8074;558877;959;comment;169641;2025-12-09 09:24:16
8075;558877;4076;comment;169639;2025-12-09 09:24:34
8076;558877;4156;comment;169638;2025-12-09 09:25:07
8077;558877;4102;comment;169640;2025-12-09 09:26:28
8078;558877;4203;comment;169643;2025-12-09 09:44:11
8079;558877;4203;comment;169644;2025-12-09 09:44:12
8080;558877;4169;comment;169642;2025-12-09 09:44:32
8081;558877;4169;comment;169646;2025-12-09 09:44:33
8082;558877;962;comment;169645;2025-12-09 09:45:08
8083;558877;4161;comment;169644;2025-12-09 09:46:43
8084;558877;4161;comment;169647;2025-12-09 09:46:45
8085;558893;957;comment;169650;2025-12-09 10:05:04
8086;558893;960;comment;169651;2025-12-09 10:05:16
8087;558893;960;comment;169650;2025-12-09 10:05:17
8088;558893;4112;comment;169651;2025-12-09 10:06:25
8089;558893;4116;comment;169651;2025-12-09 10:24:39
8090;558893;3985;comment;169653;2025-12-09 10:24:51
8091;558893;4222;comment;169650;2025-12-09 10:25:36
8092;558893;4201;comment;169653;2025-12-09 10:26:24
8093;558893;4033;comment;169655;2025-12-09 10:44:15
8094;558893;4033;comment;169652;2025-12-09 10:44:17
8095;558893;4011;comment;169654;2025-12-09 10:45:04
8096;558893;4011;comment;169651;2025-12-09 10:45:07
8097;558893;4009;comment;169655;2025-12-09 10:45:52
8098;558893;4183;comment;169656;2025-12-09 10:46:44
8099;558893;4111;comment;169655;2025-12-09 11:04:29
8100;558877;4168;comment;169641;2025-12-09 11:04:42
8101;558893;4021;comment;169652;2025-12-09 11:05:53
8102;558893;4094;comment;169654;2025-12-09 11:06:25
8103;558909;3986;comment;169666;2025-12-09 11:25:01
8104;558909;4147;comment;169666;2025-12-09 11:25:49
8105;558909;5;comment;169668;2025-12-09 11:26:43
8106;558909;4157;comment;169666;2025-12-09 11:36:55
8107;558909;4124;comment;169666;2025-12-09 11:44:17
8108;558909;962;comment;169668;2025-12-09 11:44:31
8109;558909;23;comment;169669;2025-12-09 11:45:20
8110;558909;4174;comment;169666;2025-12-09 11:45:23
8111;558915;4134;comment;169674;2025-12-09 12:04:18
8112;558915;22;comment;169674;2025-12-09 12:04:38
8113;558915;959;comment;169674;2025-12-09 12:05:18
8114;558915;4013;comment;169677;2025-12-09 12:06:28
8115;558915;4098;comment;169674;2025-12-09 12:14:53
8116;558915;962;comment;169677;2025-12-09 12:24:19
8117;558915;4122;comment;169674;2025-12-09 12:24:39
8118;558915;4169;comment;169680;2025-12-09 12:25:17
8119;558915;4155;comment;169679;2025-12-09 12:26:24
8120;558915;4123;comment;169678;2025-12-09 12:27:02
8121;558909;4148;comment;169672;2025-12-09 12:44:12
8122;558915;4191;comment;169675;2025-12-09 12:44:31
8123;558915;4225;comment;169682;2025-12-09 12:45:12
8124;558915;4099;comment;169678;2025-12-09 12:46:23
8125;558915;4117;comment;169681;2025-12-09 13:04:43
8126;558915;4174;comment;169681;2025-12-09 13:04:55
8127;558915;4214;comment;169683;2025-12-09 13:05:30
8128;558909;960;comment;169685;2025-12-09 13:06:36
8129;558923;4015;comment;169693;2025-12-09 13:24:37
8130;558923;4037;comment;169694;2025-12-09 13:25:12
8131;558923;4043;comment;169695;2025-12-09 13:26:47
8132;558923;4175;comment;169694;2025-12-09 13:45:02
8133;558923;4175;comment;169695;2025-12-09 13:45:04
8134;558923;4147;comment;169696;2025-12-09 13:45:49
8135;558923;3982;comment;169695;2025-12-09 13:46:41
8136;558923;4169;comment;169693;2025-12-09 14:04:41
8137;558923;4159;comment;169693;2025-12-09 14:04:53
8138;558923;22;comment;169696;2025-12-09 14:06:05
8139;558923;4093;comment;169700;2025-12-09 14:06:49
8140;558915;4229;comment;169680;2025-12-09 14:25:13
8141;558923;960;comment;169703;2025-12-09 14:26:29
8142;558932;4212;comment;169706;2025-12-09 14:44:39
8143;558932;4101;comment;169707;2025-12-09 14:45:19
8144;558923;4153;comment;169698;2025-12-09 14:46:34
8145;558932;4084;comment;169708;2025-12-09 15:04:19
8147;558932;4066;comment;169708;2025-12-09 15:05:53
8148;558932;4164;comment;169712;2025-12-09 15:07:07
8149;558932;4189;comment;169712;2025-12-09 15:24:47
8150;558932;4098;comment;169710;2025-12-09 15:24:55
8151;558932;959;comment;169711;2025-12-09 15:25:07
8152;558932;4193;comment;169706;2025-12-09 15:26:28
8153;558932;957;comment;169706;2025-12-09 15:35:02
8154;558932;957;comment;169716;2025-12-09 15:35:05
8155;558932;957;comment;169715;2025-12-09 15:35:07
8156;558932;4124;comment;169708;2025-12-09 15:44:16
8157;558932;963;comment;169706;2025-12-09 15:45:11
8158;558923;4026;comment;169695;2025-12-09 15:46:28
8159;558940;22;comment;169721;2025-12-09 16:04:44
8160;558940;27;comment;169721;2025-12-09 16:05:11
8161;558940;4103;comment;169722;2025-12-09 16:06:34
8162;558940;4188;comment;169724;2025-12-09 16:24:25
8163;558940;4230;comment;169725;2025-12-09 16:24:49
8164;558940;964;comment;169721;2025-12-09 16:25:07
8165;558940;4126;comment;169723;2025-12-09 16:26:24
8166;558773;483113694;post;558773;2025-12-09 16:38:50
8167;558940;3958;comment;169723;2025-12-09 16:44:18
8168;558940;3958;comment;169721;2025-12-09 16:44:20
8169;558940;4136;comment;169727;2025-12-09 16:44:51
8170;558940;4065;comment;169726;2025-12-09 16:45:18
8171;558940;4077;comment;169730;2025-12-09 16:46:28
8172;558951;4113;comment;169734;2025-12-09 17:04:51
8173;558951;4068;comment;169734;2025-12-09 17:05:09
8175;558959;4162;comment;169742;2025-12-09 17:25:04
8176;558959;4118;comment;169742;2025-12-09 17:25:16
8177;558959;4103;comment;169743;2025-12-09 17:26:25
8178;558959;4142;comment;169743;2025-12-09 17:44:13
8179;558959;4226;comment;169754;2025-12-09 17:45:04
8180;558959;23;comment;169743;2025-12-09 17:46:01
8181;558959;4155;comment;169742;2025-12-09 17:46:47
8182;558959;4155;comment;169753;2025-12-09 17:46:48
8183;558964;962;comment;169762;2025-12-09 18:04:52
8184;558964;4103;comment;169762;2025-12-09 18:05:34
8185;558964;4163;comment;169763;2025-12-09 18:06:28
8186;558959;957;comment;169756;2025-12-09 18:06:33
8187;558959;957;comment;169755;2025-12-09 18:06:34
8188;558964;964;comment;169763;2025-12-09 18:17:23
8189;558964;4093;comment;169766;2025-12-09 18:17:24
8190;558957;957;comment;169737;2025-12-09 18:19:20
8191;558964;4031;comment;169766;2025-12-09 18:24:39
8192;558964;4228;comment;169762;2025-12-09 18:25:15
8193;558964;3971;comment;169767;2025-12-09 18:26:25
8194;558964;4214;comment;169765;2025-12-09 18:27:13
8195;558915;957;comment;169704;2025-12-09 18:32:04
8196;558915;957;comment;169691;2025-12-09 18:32:06
8197;558964;4177;comment;169762;2025-12-09 18:34:33
8198;558964;964;comment;169762;2025-12-09 18:35:11
8199;558964;4179;comment;169766;2025-12-09 18:35:12
8203;558964;1269;comment;169768;2025-12-09 18:36:24
8204;558964;4153;comment;169775;2025-12-09 18:37:16
8205;558964;4196;comment;169765;2025-12-09 18:44:32
8206;558773;4093;comment;169729;2025-12-09 18:45:22
8207;558971;1269;comment;169780;2025-12-09 18:47:22
8208;558971;4075;comment;169781;2025-12-09 18:47:23
8209;558915;957;comment;169784;2025-12-09 18:50:39
8210;558971;4030;comment;169780;2025-12-09 18:54:42
8211;558971;4221;comment;169781;2025-12-09 18:55:14
8212;558971;4011;comment;169786;2025-12-09 18:56:29
8213;558971;4085;comment;169787;2025-12-09 18:57:19
8214;558971;4039;comment;169781;2025-12-09 19:05:04
8215;558971;4166;comment;169785;2025-12-09 19:05:21
8216;558971;4094;comment;169781;2025-12-09 19:07:13
8217;558971;959;comment;169790;2025-12-09 19:07:21
8218;558971;958;comment;169788;2025-12-09 19:14:39
8219;558971;4172;comment;169790;2025-12-09 19:15:08
8220;558971;4127;comment;169794;2025-12-09 19:16:39
8221;558971;1269;comment;169790;2025-12-09 19:17:23
8222;558971;4163;comment;169791;2025-12-09 19:17:24
8223;558971;1269;comment;169788;2025-12-09 19:25:02
8224;558971;4185;comment;169794;2025-12-09 19:25:03
